id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
249,0,1,2,9,6,0,0,0,2|2|2|2|2|2|231|231,10|10|10|10|10|10|231|231,-10|10|-10|10|-12|12|-25|-25,4|-4|-4|4|0|0|-25|-25,0|0|0|0|0|0|-25|-25,0|0|0|0|0|0|-25|-25,172|172|172|172|172|172|58082|58082,0,0,0,0,255,112
250,0,1,2,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
251,0,2,4,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
252,0,3,6,9,6,0,0,0,2|2|2|2|2|2|229|229,10|10|10|10|10|10|231|229,-10|10|-10|10|-12|12|-25|-25,4|-4|-4|4|0|0|-26|-26,0|0|0|0|0|0|-26|-27,0|0|0|0|0|0|-26|-26,172|172|172|172|172|172|59110|59110,0,0,0,0,255,112
253,0,2,8,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
254,0,4,1,0,2,0,0,0,1|1|228|228|228|228|228|228,255|255|228|228|228|228|228|228,-10|10|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,39|1|59110|59367|59879|58596|59364|58854,0,0,0,8,255,208
255,0,6,2,0,2,0,0,0,1|1|228|230|229|229|229|230,255|255|229|227|230|227|233|230,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|-29,39|1|58594|58342|58082|58082|58082|58097,0,0,0,8,255,208
256,0,6,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|-32|-31|-29|-29|-30,0|0|-29|-29|-29|-29|-29|-29,0|0|-30|-30|-30|-29|-29|-29,40|2|58339|57827|57825|57825|57825|57825,0,0,0,8,255,208
257,0,6,5,0,5,0,0,0,1|1|1|1|1|226|226|226,255|255|255|255|255|226|226|226,-9|9|9|-9|0|-30|-30|-30,2|2|-2|-2|-10|-30|-30|-30,-2|2|2|-2|0|-30|-30|-30,0|0|0|0|0|-30|-30|-30,281|282|301|300|77|58082|58082|58082,0,0,0,8,255,208
258,0,6,2,0,2,0,0,0,3|3|228|228|228|228|228|228,255|255|228|228|228|228|228|228,-10|10|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,41|3|59110|59367|59623|58596|59364|58854,0,0,0,8,255,208
259,0,6,3,0,3,0,0,0,3|3|1|228|228|229|229|229,255|255|255|227|231|227|231|227,-10|10|0|64|64|-31|64|64,0|0|-10|-31|64|64|-31|64,0|0|0|64|64|64|64|64,0|0|0|-32|64|64|64|-31,41|3|77|58083|58082|58082|61922|61939,0,0,0,8,255,208
260,0,6,4,0,4,0,0,0,2|2|2|2|64|64|64|64,255|255|255|255|224|64|64|64,-9|9|9|-9|64|64|64|64,2|2|-2|-2|64|-31|-29|-30,-2|2|2|-2|-29|-29|-29|-29,0|0|0|0|-30|-29|-29|-29,277|278|297|296|57825|57825|57825|57825,0,0,0,8,255,208
261,0,6,6,0,6,0,0,0,2|2|2|2|1|1|226|226,255|255|255|255|255|255|226|226,-9|9|9|-9|-10|10|-30|-30,2|2|-2|-2|0|0|-30|-30,-2|2|2|-2|0|0|-30|-30,0|0|0|0|0|0|-30|-30,277|278|297|296|39|1|58082|58082,0,0,0,8,255,208
262,0,6,6,0,6,0,0,0,2|2|2|2|3|3|228|228,255|255|255|255|255|255|228|228,-9|9|9|-9|-10|10|-28|-28,2|2|-2|-2|0|0|-28|-28,-2|2|2|-2|0|0|-28|-28,0|0|0|0|0|0|-29|-30,277|278|297|296|41|3|59364|59110,0,0,0,8,255,208
263,0,6,6,0,6,0,0,0,2|2|2|2|4|4|229|229,255|255|255|255|255|255|230|0,-9|9|9|-9|-10|10|-31|-31,2|2|-2|-2|0|0|-30|-31,-2|2|2|-2|0|0|-30|-31,0|0|0|0|0|0|-31|-32,277|278|297|296|203|222|62705|62452,0,0,0,8,255,208
264,0,6,6,0,6,0,0,0,2|2|2|2|5|5|224|224,255|255|255|255|255|255|225|225,-9|9|9|-9|-10|10|-31|-31,2|2|-2|-2|0|0|-29|-30,-2|2|2|-2|0|0|-29|-29,0|0|0|0|0|0|-29|-29,277|278|297|296|43|5|57825|57825,0,0,0,8,255,208
265,0,3,1,0,4,0,0,0,1|1|1|1|226|226|226|226,255|255|255|255|226|226|226|226,-9|9|9|-9|-30|-30|-30|-30,2|2|-2|-2|-30|-30|-30|-30,-2|2|2|-2|-30|-30|-30|-30,0|0|0|0|-30|-30|-30|-30,281|282|301|300|58082|58082|58082|58082,0,0,0,8,255,208
266,0,4,2,0,4,0,0,0,1|1|1|1|228|228|228|228,255|255|255|255|228|228|228|228,-9|9|9|-9|-28|-28|-28|-28,2|2|-2|-2|-28|-28|-28|-28,-2|2|2|-2|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,281|282|301|300|59623|58596|59364|59110,0,0,0,8,255,208
267,0,6,4,0,4,0,0,0,1|1|1|1|245|243|228|229,255|255|255|255|230|230|230|0,-9|9|9|-9|-30|-28|-29|-29,2|2|-2|-2|-31|-28|-29|-31,-2|2|2|-2|-31|-31|-31|-32,0|0|0|0|-30|-30|-30|-31,281|282|301|300|61937|61937|62452|62196,0,0,0,8,255,208
268,0,6,5,0,5,0,0,0,1|1|1|1|1|225|225|225,255|255|255|255|255|224|225|224,-6|6|6|-6|0|-32|-30|-30,6|6|-6|-6|-10|-32|-29|-30,-4|4|4|-4|0|-29|-29|-29,0|0|0|0|0|-29|-29|-29,163|164|183|182|77|57825|57825|57825,0,0,0,8,255,208
269,0,6,4,0,4,0,0,0,2|2|1|1|226|226|226|226,255|255|255|255|226|226|226|226,-9|9|6|-6|-30|-30|-30|-30,2|2|-6|-6|-30|-30|-30|-30,-2|2|4|-4|-30|-30|-30|-30,0|0|0|0|-30|-30|-30|-30,277|278|183|182|58082|58082|58082|58082,0,0,0,8,255,208
270,0,6,5,0,5,0,0,0,2|2|1|1|1|228|228|228,255|255|255|255|255|228|228|228,-9|9|6|-6|0|-28|-28|-28,2|2|-6|-6|-10|-28|-28|-28,-2|2|4|-4|0|-28|-28|-28,0|0|0|0|0|-28|-29|-30,277|278|183|182|77|58596|59364|59110,0,0,0,8,255,208
271,0,6,5,0,5,0,0,0,2|2|2|2|1|245|226|228,255|255|255|255|255|225|229|0,-9|9|6|-6|0|-28|-31|-31,2|2|-6|-6|-10|-29|-29|-31,-2|2|4|-4|0|-31|-31|-32,0|0|0|0|0|-31|-31|-32,277|278|295|294|77|62965|62707|62453,0,0,0,8,255,208
272,0,6,7,0,7,0,0,0,2|2|2|2|1|1|1|224,255|255|255|255|255|255|255|224,-9|9|6|-6|0|-10|10|-31,2|2|-6|-6|-10|0|0|-30,-2|2|4|-4|0|0|0|-29,0|0|0|0|0|0|0|-29,277|278|295|294|77|39|1|57825,0,0,0,8,255,208
273,0,6,7,0,7,0,0,0,2|2|2|2|1|2|2|226,255|255|255|255|255|255|255|226,-9|9|6|-6|0|-2|2|-30,2|2|-6|-6|-10|-9|-9|-30,-2|2|4|-4|0|-4|4|-30,0|0|0|0|0|0|0|-30,277|278|295|294|77|298|299|58082,0,0,0,8,255,208
274,0,6,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|39|1,0,0,0,8,255,208
275,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|40|2,0,0,0,8,255,208
276,0,6,2,0,2,0,0,0,1|1|226|228|226|228|227|227,100|100|225|227|227|225|226|225,-13|13|-31|-31|-31|-31|-28|-29,0|0|-29|-29|-29|-31|-25|-26,-2|2|-28|-29|-28|-27|-26|-26,0|0|-28|-28|-28|-25|-25|-25,6|44|59367|58343|58339|58339|58339|58339,0,0,0,13,255,208
277,0,6,3,0,3,0,0,0,1|1|1|228|228|228|228|228,100|100|98|228|228|228|228|228,-13|13|0|-28|-28|-28|-28|-28,0|0|13|-28|-28|-28|-28|-28,-2|2|0|-28|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-28,6|44|63|58596|58596|58596|58596|58596,0,0,0,13,255,208
278,0,6,4,0,4,0,0,0,1|1|1|1|228|228|228|228,100|100|98|98|228|228|228|228,-13|13|-2|2|-28|-28|-28|-28,0|0|13|13|-28|-28|-28|-28,-2|2|-4|4|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,6|44|224|223|59623|58596|59364|58854,0,0,0,13,255,208
279,0,6,3,0,3,0,0,0,2|2|1|243|243|246|226|227,100|100|98|227|230|227|229|0,-13|13|0|-30|-30|-31|-31|-29,0|0|13|-29|-31|-30|-30|-31,-2|2|0|-31|-31|-31|-31|-31,0|0|0|-29|-29|-29|-29|-31,16|54|63|58854|63986|63736|64249|62712,0,0,0,13,255,208
280,0,6,4,0,4,0,0,0,2|2|1|1|225|227|225|226,100|100|98|98|226|225|225|225,-13|13|-2|2|-31|-31|-30|-30,0|0|13|13|-29|-31|-25|-26,-2|2|-4|4|-29|-29|-27|-26,0|0|0|0|-28|-25|-25|-25,16|54|224|223|58339|58339|58339|58339,0,0,0,13,255,208
281,0,6,6,0,6,0,0,0,2|2|2|2|1|1|228|228,100|100|100|100|98|98|228|228,-13|13|-13|13|-2|2|-28|-28,-1|-1|1|1|13|13|-28|-28,-2|2|-2|2|-4|4|-28|-28,4|4|-4|-4|0|0|-28|-28,16|54|16|54|224|223|58596|58596,0,0,0,13,255,208
282,0,6,6,0,6,0,0,0,3|3|3|3|1|1|228|228,100|100|100|100|98|98|228|228,-13|13|-13|13|-2|2|-28|-28,0|0|0|0|13|13|-28|-28,-2|2|-2|2|-4|4|-28|-28,-7|-7|7|7|0|0|-29|-30,105|106|124|125|224|223|59365|58597,0,0,0,13,255,208
283,0,6,6,0,6,0,0,0,3|3|3|3|2|1|226|227,100|100|100|100|98|98|229|0,-13|13|-13|13|0|0|-31|-29,0|0|0|0|13|-13|-27|-28,-2|2|-2|2|0|0|-27|-27,-7|-7|7|7|0|0|-30|-31,105|106|124|125|73|82|63992|63738,0,0,0,13,255,208
284,0,6,7,0,7,0,0,0,3|3|3|3|2|1|1|226,100|100|100|100|98|98|98|229,-13|13|-13|13|0|-2|2|-29,0|0|0|0|13|-13|-13|-25,-2|2|-2|2|0|-4|4|-27,-7|-7|7|7|0|0|0|-25,105|106|124|125|73|243|242|58339,0,0,0,13,255,208
285,0,6,7,0,7,0,0,0,3|3|3|3|2|2|2|228,100|100|100|100|98|98|98|228,-13|13|-13|13|0|-9|9|-28,0|0|0|0|13|-9|-9|-28,-2|2|-2|2|0|-9|9|-28,-7|-7|7|7|0|0|0|-28,105|106|124|125|73|130|131|58596,0,0,0,13,255,208
286,0,6,8,0,8,0,0,0,3|3|3|3|2|2|2|2,100|100|100|100|98|98|98|98,-13|13|-13|13|-9|9|-9|9,0|0|0|0|-9|-9|9|9,-2|2|-2|2|-9|9|-9|9,-7|-7|7|7|0|0|0|0,105|106|124|125|130|131|149|150,0,0,0,13,255,208
287,0,6,1,0,1,0,0,0,2|243|245|248|245|246|226|227,98|229|231|226|228|227|229|0,0|0|64|64|64|64|64|-30,0|64|64|-30|-31|-30|-29|-31,0|-31|-31|-31|-31|-31|-31|-31,0|-30|-28|-30|-28|-30|-28|-31,73|59367|59620|58853|62436|63737|63736|62714,1,0,0,13,255,208
288,0,6,3,0,3,0,0,0,2|1|1|64|64|226|64|64,98|98|98|226|227|225|225|225,0|-1|1|-31|-31|-31|-30|-30,0|-1|-1|-30|-28|-30|-25|-25,0|-4|4|-28|-28|-30|-28|-27,0|0|0|-25|-25|-25|-25|-25,73|63|63|58343|58339|58339|58339|58339,1,0,0,13,255,208
289,0,6,4,0,4,0,0,0,1|1|1|1|228|228|228|228,98|98|98|98|228|228|228|228,-1|1|-2|2|-28|-28|-28|-28,0|0|-1|-1|-28|-28|-28|-28,-4|4|-8|8|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,63|63|63|63|58596|58596|58596|58596,1,0,0,13,255,208
290,0,6,5,0,5,0,0,0,1|1|1|1|1|228|228|228,98|98|98|98|98|228|228|228,-1|1|-2|2|0|-28|-28|-28,-1|-1|-2|-2|0|-28|-28|-28,-4|4|-8|8|0|-28|-28|-28,0|0|0|0|0|-28|-29|-30,63|63|63|63|63|58339|58852|58596,1,0,0,13,255,208
291,0,6,4,0,4,0,0,0,2|2|1|1|245|247|226|227,98|98|98|98|231|230|229|0,-1|1|-3|3|-31|-31|64|-29,0|0|-1|-1|64|-30|-30|-31,-4|4|-8|8|-31|-31|-31|-31,0|0|0|0|-29|-30|-29|-31,73|73|63|63|58341|63989|63736|62714,1,0,0,13,255,208
292,0,6,4,0,4,0,0,0,3|3|1|1|64|227|64|225,98|98|98|98|226|225|227|225,0|0|-2|2|-31|-31|-28|-30,1|1|-1|-1|-29|-30|-25|-25,-6|6|-8|8|-29|-30|-28|-28,0|0|0|0|-29|-29|-25|-25,143|144|63|63|58339|58339|58339|58339,1,0,0,13,255,208
293,0,6,4,0,4,0,0,0,3|3|2|2|228|228|228|228,98|98|98|98|228|228|228|228,0|0|-2|2|-28|-28|-28|-28,1|1|-1|-1|-28|-28|-28|-28,-6|6|-8|8|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,143|144|73|73|58596|58596|58596|58596,1,0,0,13,255,208
294,0,6,6,0,6,0,0,0,3|3|1|1|1|1|228|228,98|98|98|98|98|98|228|228,0|0|-1|1|-2|2|-28|-28,1|1|0|0|-1|-1|-28|-28,-6|6|-4|4|-8|8|-28|-28,0|0|0|0|0|0|-29|-30,143|144|63|63|63|63|59366|59367,1,0,0,13,255,208
295,0,6,6,0,6,0,0,0,3|3|2|2|1|1|225|227,98|98|98|98|98|98|229|0,0|0|-1|1|-3|3|-31|-28,1|1|0|0|-1|-1|-29|-31,-6|6|-4|4|-8|8|-31|-31,0|0|0|0|0|0|-29|-31,143|144|73|73|63|63|63737|62713,1,0,0,13,255,208
296,0,6,6,0,6,0,0,0,3|3|3|3|3|3|227|227,98|98|98|98|98|98|226|225,0|0|-3|-3|3|3|-28|-29,1|1|-2|-2|-2|-2|-24|-25,-6|6|-12|0|0|12|-25|-25,0|0|0|0|0|0|-25|-26,143|144|143|144|143|144|58339|58339,1,0,0,13,255,208
297,0,6,8,0,8,0,0,0,3|3|3|3|3|3|3|3,98|98|98|98|98|98|98|98,-1|-1|1|1|-3|-3|3|3,0|0|0|0|-2|-2|-2|-2,-12|0|0|12|-24|-12|12|24,0|0|0|0|0|0|0|0,143|144|143|144|143|144|143|144,1,0,0,13,255,208
298,80,20,8,3,8,0,0,0,128|128|128|128|128|128|128|128,255|255|255|255|255|255|255|255,0|0|1|-1|1|-1|1|-1,1|-1|1|1|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,271|271|271|271|271|271|271|271,0,0,0,8,255,208
299,0,90,1,3,1,0,0,0,99|243|248|246|248|226|227|227,255|229|233|231|233|229|229|0,120|-30|-31|-28|-31|-28|-31|-28,2|-29|-31|-30|-31|-29|-29|-31,-20|-31|-31|-31|-31|-31|-31|-31,20|-29|-29|-29|-29|-29|-29|-31,263|59367|59107|58596|59108|58341|63990|63225,0,0,160,0,255,208
300,0,7,2,0,2,0,0,0,1|1|225|228|225|228|227|227,255|255|225|227|227|225|226|225,-10|10|-31|-31|-31|-31|-28|-29,0|0|-29|-29|-29|-31|-24|-25,0|0|-25|-25|-24|-24|-22|-22,0|0|-23|-24|-24|-25|-25|-26,227|227|58596|58343|58339|58339|58339|58339,0,0,0,26,255,208
301,0,7,2,0,2,0,0,0,2|2|228|228|228|228|228|228,105|105|228|228|228|228|228|228,-10|10|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,185|185|58596|58596|58596|58596|58596|58596,0,0,0,26,255,208
302,0,7,4,0,4,0,0,0,1|1|1|1|228|228|228|228,255|255|255|255|228|228|228|228,-9|9|9|-9|-28|-28|-28|-28,2|-2|2|-2|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,227|227|227|227|58598|58596|58596|59622,0,0,0,26,255,208
303,0,7,4,0,4,0,0,0,2|1|2|1|226|226|227|228,105|255|105|255|226|226|229|0,-9|9|9|-9|-31|-29|-31|-29,2|-2|2|-2|-30|-30|-30|-31,0|0|0|0|64|64|64|64,0|0|0|0|-31|-31|64|-31,185|227|185|227|59108|58853|63203|63480,0,0,0,26,255,208
304,0,7,6,0,6,0,0,0,2|1|2|1|1|1|226|226,105|255|105|255|255|255|226|64,-9|9|9|-9|-10|10|-29|-31,2|-2|2|-2|0|0|-23|-25,0|0|0|0|0|0|-24|-26,0|0|0|0|0|0|-26|-26,185|227|185|227|227|227|58339|58339,0,0,0,26,255,208
305,0,7,7,0,7,0,0,0,2|1|2|1|2|2|1|228,105|255|105|255|105|105|255|228,-9|9|9|-9|-10|10|0|-28,2|-2|2|-2|0|0|-10|-28,0|0|0|0|0|0|0|-28,0|0|0|0|0|0|0|-28,185|227|185|227|185|185|227|58596,0,0,0,26,255,208
306,0,7,7,0,7,0,0,0,2|2|2|2|2|2|1|228,105|105|105|105|105|105|255|228,-9|9|9|-9|-10|10|0|-28,2|-2|2|-2|0|0|-10|-28,0|0|0|0|0|0|0|-28,0|0|0|0|0|0|0|-30,185|185|185|185|185|185|227|59108,0,0,0,26,255,208
307,0,7,6,0,6,0,0,0,2|1|2|1|4|4|228|228,105|255|105|255|103|103|229|0,-9|9|9|-9|-6|6|-31|-29,2|-2|2|-2|0|0|-30|-31,0|0|0|0|0|0|-31|-31,0|0|0|0|0|0|-31|-28,185|227|185|227|204|204|58341|58083,0,0,0,26,255,208
308,0,7,6,0,6,0,0,0,2|2|2|2|4|4|226|226,105|105|105|105|103|103|226|225,-9|9|9|-9|-6|6|-28|-29,2|-2|2|-2|0|0|-23|-24,0|0|0|0|0|0|-26|-28,0|0|0|0|0|0|-26|-26,185|185|185|185|204|204|58339|58339,0,0,0,26,255,208
309,0,7,8,0,8,0,0,0,2|1|2|1|1|1|4|4,105|255|105|255|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|227|185|227|227|227|204|204,0,0,0,26,255,208
310,0,7,8,0,8,0,0,0,2|2|2|2|1|1|4|4,105|105|105|105|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|185|185|185|227|227|204|204,0,0,0,26,255,208
311,0,11,1,0,1,0,0,0,1|227|227|227|227|228|228|229,90|233|231|226|227|227|229|226,120|-31|-31|-30|-31|-29|-31|-29,120|-30|-30|-30|-31|-30|-30|-31,-13|-31|-31|-31|-31|-31|-31|-31,14|-30|-31|-29|-31|-29|-30|-26,227|59110|58852|58853|59108|58853|58853|58339,0,0,6,26,255,208
312,0,21,1,5,1,0,0,0,2|226|225|227|225|227|226|226,90|226|225|226|226|225|226|225,120|-31|-31|-31|-31|-31|-29|-30,120|-29|-31|-29|-27|-24|-23|-23,-18|-24|-25|-24|-23|-26|-28|-27,20|-26|-26|-28|-28|-23|-24|-25,185|58853|59366|59111|58339|58339|58339|58339,0,0,7,26,255,208
313,0,16,1,5,1,0,0,0,2|228|228|228|228|228|228|228,90|228|228|228|228|228|228|228,120|-28|-28|-28|-28|-28|-28|-28,120|-28|-28|-28|-28|-28|-28|-28,-24|-28|-28|-28|-28|-28|-28|-28,24|-28|-28|-28|-28|-28|-28|-28,185|58596|58596|58596|58596|58596|58596|58596,0,0,8,26,255,208
314,0,8,1,5,1,0,0,0,2|228|228|228|228|228|228|228,90|228|228|228|228|228|228|228,120|-28|-28|-28|-28|-28|-28|-28,120|-28|-28|-28|-28|-28|-28|-28,-24|-28|-28|-28|-28|-28|-28|-28,24|-28|-28|-28|-28|-28|-29|-30,185|59110|59110|59368|58856|60133|59111|58853,0,0,8,26,255,208
315,0,16,2,5,2,0,0,0,2|2|230|230|230|230|231|231,90|90|227|227|228|228|227|229,120|120|-26|-26|-26|-26|-26|-26,120|120|-26|-26|-26|-26|-26|-26,-30|-18|-26|-26|-26|-26|-26|-26,24|24|-26|-26|-26|-26|-25|-24,185|185|58341|59109|59364|59110|59110|59110,0,0,8,26,255,208
316,0,8,2,5,2,0,0,0,2|2|230|230|230|230|230|230,45|45|230|230|230|230|230|230,120|120|-26|-26|-26|-25|-25|-24,120|120|-23|-23|-23|-23|-23|-23,-40|-8|-25|-24|-24|-28|-27|-27,24|24|-24|-27|-27|-24|-25|-24,185|185|59367|59111|58341|58339|58339|58339,0,0,8,26,255,208
317,0,16,3,5,3,0,0,0,2|2|2|228|228|228|228|228,45|45|90|228|228|228|228|228,120|120|120|-28|-28|-28|-28|-28,120|120|120|-28|-28|-28|-28|-28,-40|-8|-24|-28|-28|-28|-28|-28,24|24|4|-28|-28|-28|-28|-28,185|185|185|58596|58596|58596|58596|58596,0,0,8,26,255,208
318,0,8,1,3,1,0,0,0,4|228|228|228|228|228|228|228,90|228|228|228|228|228|228|228,120|-28|-28|-28|-28|-28|-28|-28,120|-28|-28|-28|-28|-28|-28|-28,-24|-28|-28|-28|-28|-28|-28|-28,24|-28|-28|-28|-28|-28|-29|-30,204|59110|59110|59624|58855|60389|59111|58854,0,0,8,26,255,208
319,0,16,2,3,2,0,0,0,4|4|227|227|227|227|227|227,90|90|227|228|229|228|228|227,120|120|-29|-29|-29|-29|-29|-29,120|120|-29|-29|-29|-29|-29|-29,-30|-18|-29|-29|-29|-29|-29|-29,24|24|-29|-29|-29|-29|-30|-30,204|204|58854|58083|58082|57825|58081|58082,0,0,8,26,255,208
320,0,8,2,3,2,0,0,0,4|4|227|227|227|227|227|227,45|45|227|226|226|226|226|226,120|120|-30|-30|-30|-29|-27|-27,120|120|-24|-23|-23|-23|-23|-23,-40|-8|-25|-24|-24|-28|-27|-26,24|24|-23|-27|-27|-25|-24|-24,204|204|59366|59367|58341|58339|58339|58339,0,0,8,26,255,208
321,0,16,3,3,3,0,0,0,4|4|4|228|228|228|228|228,45|45|90|228|228|228|228|228,120|120|120|-28|-28|-28|-28|-28,120|120|120|-28|-28|-28|-28|-28,-50|8|-24|-28|-28|-28|-28|-28,24|24|4|-28|-28|-28|-28|-28,204|204|204|58596|58596|58596|58596|58596,0,0,8,26,255,208
322,0,4,2,0,2,0,0,0,1|1|228|228|228|228|228|228,255|255|228|228|228|228|228|228,0|0|-28|-28|-28|-28|-28|-28,12|12|-28|-28|-28|-28|-28|-28,-5|5|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,225|225|59110|58855|58854|60133|59111|58854,0,0,0,26,255,208
323,0,5,3,0,3,0,0,0,1|1|1|227|228|228|228|228,255|255|255|229|229|229|228|228,0|-2|2|-28|-28|-28|-28|-28,12|11|11|-27|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-28,225|225|225|58597|58854|58596|58596|58596,0,0,0,26,255,208
324,0,5,4,0,4,0,0,0,1|1|1|1|228|228|228|228,255|255|255|255|228|228|228|228,-2|2|-4|4|-30|-26|-25|-25,11|11|12|12|-24|-23|-23|-23,0|0|0|0|-24|-28|-27|-26,0|0|0|0|-27|-26|-26|-26,225|225|225|225|58342|58339|58339|58339,0,0,0,26,255,208
325,0,6,5,0,5,0,0,0,1|1|1|1|1|228|228|228,255|255|255|255|255|228|228|228,0|-3|3|-6|6|-28|-28|-28,12|11|11|9|9|-28|-28|-28,0|0|0|0|0|-28|-28|-28,0|0|0|0|0|-28|-28|-28,225|225|225|225|225|58596|58596|58596,0,0,0,26,255,208
326,0,6,6,0,6,0,0,0,1|1|1|1|1|1|228|228,255|255|255|255|255|255|228|228,-3|3|-6|6|0|0|-28|-28,11|11|9|9|12|12|-28|-28,0|0|0|0|-4|4|-28|-28,0|0|0|0|0|0|-29|-30,225|225|225|225|225|225|59111|58854,0,0,0,26,255,208
327,0,6,4,0,4,0,0,0,1|1|2|2|229|229|229|229,255|255|255|255|229|229|229|229,-6|6|0|0|-27|-27|-26|-26,9|9|11|11|-27|-27|-27|-27,0|0|8|-8|-27|-27|-27|-27,0|0|0|0|-27|-28|-26|-27,225|225|244|244|59111|58853|58853|58853,0,0,0,26,255,208
328,0,6,5,0,5,0,0,0,1|1|2|2|2|229|229|229,255|255|255|255|255|229|229|229,-5|5|3|-3|0|-25|-25|-25,9|9|11|11|12|-23|-23|-22,0|0|0|0|0|-27|-27|-26,0|0|0|0|0|-26|-26|-26,225|225|244|244|244|58339|58339|58339,0,0,0,26,255,208
329,0,6,6,0,6,0,0,0,1|1|3|3|2|2|228|228,255|255|255|255|255|255|228|228,-6|6|3|-3|0|0|-28|-28,9|9|11|11|12|12|-28|-28,0|0|0|0|-8|8|-28|-28,0|0|0|0|0|0|-28|-28,225|225|244|244|244|244|58596|58596,0,0,0,26,255,208
330,0,6,6,0,6,0,0,0,2|2|3|2|2|2|228|228,255|255|255|255|255|255|228|228,-6|6|3|-3|0|0|-28|-28,9|9|11|11|12|12|-28|-28,0|0|0|0|-8|8|-28|-28,0|0|0|0|0|0|-29|-30,244|244|244|244|244|244|59110|59110,0,0,0,26,255,208
331,0,6,7,0,7,0,0,0,2|2|3|2|2|2|3|229,255|255|255|255|255|255|255|231,-8|8|6|-6|3|-3|0|-29,9|9|10|10|11|11|12|-29,0|0|0|0|0|0|0|-29,0|0|0|0|0|0|0|-29,244|244|244|244|244|244|244|58339,0,0,0,26,255,208
332,0,6,8,0,8,0,0,0,5|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|-4|4|-6|6|0|-3|3,12|12|12|9|9|12|11|11,0|-4|4|0|0|0|0|0,0|-6|-6|0|0|9|0|0,244|244|244|244|244|226|226|226,0,0,0,26,255,208
333,0,8,1,0,1,0,0,0,2|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,-6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,126|58596|58596|58596|58596|58596|58596|58596,1,0,0,16,255,208
