id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
268,0,6,5,0,5,0,0,0,1|1|1|1|1|253|2|116,255|255|255|255|255|201|194|2,-6|6|6|-6|0|0|-100|88,6|6|-6|-6|-10|2|116|1,-4|4|4|-4|0|0|112|-63,0|0|0|0|0|-125|-31|31,163|164|183|182|77|35823|1094|22154,0,0,0,8,255,208
269,0,6,4,0,4,0,0,0,2|2|1|1|6|66|66|239,255|255|255|255|116|1|251|201,-9|9|6|-6|-56|6|0|0,2|2|-6|-6|-6|-87|0|2,-2|2|4|-4|102|5|37|0,0|0|0|0|-118|78|4|-125,277|278|183|182|49793|2050|35567|1366,0,0,0,8,255,208
270,0,6,5,0,5,0,0,0,2|2|1|1|1|254|0|0,255|255|255|255|255|43|201|9,-9|9|6|-6|0|2|116|1,2|2|-6|-6|-10|86|-2|-55,-2|2|4|-4|0|30|0|0,0|0|0|0|0|-87|0|2,277|278|183|182|77|22153|35318|61510,0,0,0,8,255,208
271,0,6,5,0,5,0,0,0,2|2|2|2|1|3|161|206,255|255|255|255|255|3|233|251,-9|9|6|-6|0|-117|-121|-102,2|2|-6|-6|-10|-1|-1|116,-2|2|4|-4|0|112|-117|70,0|0|0|0|0|-24|68|-1,277|278|295|294|77|65534|5748|18048,0,0,0,8,255,208
272,0,6,7,0,7,0,0,0,2|2|2|2|1|1|1|128,255|255|255|255|255|255|255|196,-9|9|6|-6|0|-10|10|-125,2|2|-6|-6|-10|0|0|86,-2|2|4|-4|0|0|0|5,0|0|0|0|0|0|0|-16,277|278|295|294|77|39|1|3068,0,0,0,8,255,208
273,0,6,7,0,7,0,0,0,2|2|2|2|1|2|2|70,255|255|255|255|255|255|255|254,-9|9|6|-6|0|-2|2|-22,2|2|-6|-6|-10|-9|-9|-24,-2|2|4|-4|0|-4|4|-119,0|0|0|0|0|0|0|-23,277|278|295|294|77|298|299|20848,0,0,0,8,255,208
274,0,6,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|39|1,0,0,0,8,255,208
275,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-9|9|6|-6|-2|2|-10|10,2|2|-6|-6|-9|-9|0|0,-2|2|4|-4|-4|4|0|0,0|0|0|0|0|0|0|0,277|278|295|294|298|299|40|2,0,0,0,8,255,208
276,0,6,2,0,2,0,0,0,1|1|4|0|85|139|236|87,100|100|118|8|131|254|59|115,-13|13|-58|11|-58|45|3|0,0|0|72|116|42|-117|70|4,-2|2|10|63|3|-34|3|-37,0|0|2|59|-21|36|-117|-34,6|44|2686|35710|1094|22155|262|64129,0,0,0,13,255,208
277,0,6,3,0,3,0,0,0,1|1|1|95|201|194|8|0,100|100|98|0|87|86|139|118,-13|13|0|-63|-29|2|-127|-61,0|0|13|94|-44|-117|71|2,-2|2|0|5|51|-64|-23|-57,0|0|0|-119|70|-16|-119|70,6|44|63|35586|54398|15812|50214|829,0,0,0,13,255,208
278,0,6,4,0,4,0,0,0,1|1|1|1|193|3|193|137,100|100|98|98|220|199|70|230,-13|13|-2|2|-14|-119|70|-40,0|0|13|13|31|38|-60|95,-2|2|-4|4|38|-117|71|2,0|0|0|0|-117|15|-119|78,6|44|224|223|49515|35075|57926|24203,0,0,0,13,255,208
279,0,6,3,0,3,0,0,0,2|2|1|38|139|127|1|61,100|100|98|14|255|118|6|87,-13|13|0|11|-64|117|3|-23,0|0|13|-2|44|117|11|-1,-2|2|0|-24|-60|-2|11|-64,0|0|0|94|-14|-63|-29|2,16|54|63|13814|18175|35826|33742|59006,0,0,0,13,255,208
280,0,6,4,0,4,0,0,0,2|2|1|1|31|38|196|95,100|100|98|98|139|71|2|137,-13|13|-2|2|15|-119|78|-20,0|0|13|13|-23|-81|1|107,-2|2|-4|4|-6|58|-119|70,0|0|0|0|-63|-119|70|-24,16|54|224|223|35816|54398|15812|50214,0,0,0,13,255,208
281,0,6,6,0,6,0,0,0,2|2|2|2|1|1|103|1,100|100|100|100|98|98|5|244,-13|13|-13|13|-2|2|3|-119,-1|-1|1|1|13|13|31|38,-2|2|-2|2|-4|4|38|-118,4|4|-4|-4|0|0|-16|38,16|54|16|54|224|223|13822|18292,0,0,0,13,255,208
282,0,6,6,0,6,0,0,0,3|3|3|3|1|1|117|14,100|100|100|100|98|98|253|11,-13|13|-13|13|-2|2|-117|94,0|0|0|0|13|13|55|-119,-2|2|-2|2|-4|4|70|-4,-7|-7|7|7|0|0|-8|57,105|106|124|125|224|223|486|35584,0,0,0,13,255,208
283,0,6,6,0,6,0,0,0,3|3|3|3|2|1|46|106,100|100|100|100|98|98|253|255,-13|13|-13|13|0|0|-1|118,0|0|0|0|13|-13|-2|0,-2|2|-2|2|0|0|26|-66,-7|-7|7|7|0|0|118|-16,105|106|124|125|73|82|1222|30031,0,0,0,13,255,208
284,0,6,7,0,7,0,0,0,3|3|3|3|2|1|1|112,100|100|100|100|98|98|98|255,-13|13|-13|13|0|-2|2|-60,0|0|0|0|13|-13|-13|112,-2|2|-2|2|0|-4|4|-3,-7|-7|7|7|0|0|0|-44,105|106|124|125|73|243|242|17384,0,0,0,13,255,208
285,0,6,7,0,7,0,0,0,3|3|3|3|2|2|2|232,100|100|100|100|98|98|98|116,-13|13|-13|13|0|-9|9|80,0|0|0|0|13|-9|-9|126,-2|2|-2|2|0|-9|9|116,-7|-7|7|7|0|0|0|-125,105|106|124|125|73|130|131|18059,0,0,0,13,255,208
286,0,6,8,0,8,0,0,0,3|3|3|3|2|2|2|2,100|100|100|100|98|98|98|98,-13|13|-13|13|-9|9|-9|9,0|0|0|0|-9|-9|9|9,-2|2|-2|2|-9|9|-9|9,-7|-7|7|7|0|0|0|0,105|106|124|125|130|131|149|150,0,0,0,13,255,208
287,0,6,1,0,1,0,0,0,2|139|236|86|51|246|57|118,98|124|13|139|70|4|185|176,0|-103|-9|-7|-117|-16|-21|27,0|118|4|125|22|-72|-81|4,0|70|4|-71|-80|4|43|-46,0|-15|43|-16|105|-64|-80|4,73|33540|510|894|446|35584|1094|45241,1,0,0,13,255,208
288,0,6,3,0,3,0,0,0,2|1|1|4|232|243|251|141,98|98|98|225|12|11|193|94,0|-1|1|0|-56|42|0|0,0|-1|-1|70|8|37|15|0,0|-4|4|-127|-58|26|57|-1,0|0|0|52|-1|118|6|-1,73|63|63|58438|49163|1653|440|59648,1,0,0,13,255,208
289,0,6,4,0,4,0,0,0,1|1|1|1|0|232|44|250,98|98|98|98|59|247|124|237,-1|1|-2|2|0|11|-1|127,0|0|-1|-1|-57|70|-26|-6,-4|4|-8|8|42|-28|-118|71,0|0|0|0|-119|70|-38|-116,63|63|63|63|18057|35544|2150|49194,1,0,0,13,255,208
290,0,6,5,0,5,0,0,0,1|1|1|1|1|54|137|70,98|98|98|98|98|199|128|204,-1|1|-2|2|0|-24|-128|-8,-1|-1|-2|-2|0|60|9|117,-4|4|-8|8|0|117|5|-57,0|0|0|0|0|124|76|127,63|63|63|63|63|19580|32125|35618,1,0,0,13,255,208
291,0,6,4,0,4,0,0,0,2|2|1|1|24|5|64|0,98|98|98|98|247|249|137|68,-1|1|-3|3|43|68|124|3,0|0|-1|-1|0|107|-64|100,-4|4|-8|8|68|112|-119|70,0|0|0|0|1|117|9|-71,73|73|63|63|17547|35152|63558|18119,1,0,0,13,255,208
292,0,6,4,0,4,0,0,0,3|3|1|1|86|1|68|78,98|98|98|98|78|0|0|139,0|0|-2|2|0|-9|108|88,1|1|-1|-1|25|86|-6|-125,-6|6|-8|8|8|43|-64|-119,0|0|0|0|-8|-125|126|-6,143|144|63|63|65535|18119|250|35584,1,0,0,13,255,208
293,0,6,4,0,4,0,0,0,3|3|2|2|137|68|80|139,98|98|98|98|45|46|0|131,0|0|-2|2|-24|-119|86|-22,1|1|-1|-1|116|89|-117|68,-6|6|-8|8|-119|70|-16|-119,0|0|0|0|12|-117|84|14,143|144|73|73|35308|61014|17547|35588,1,0,0,13,255,208
294,0,6,6,0,6,0,0,0,3|3|1|1|1|1|43|192,98|98|98|98|98|98|235|70,0|0|-1|1|-2|2|5|4,1|1|0|0|-1|-1|-2|-119,-6|6|-4|4|-8|8|47|-117,0|0|0|0|0|0|18|-119,143|144|63|63|63|63|210|18057,1,0,0,13,255,208
295,0,6,6,0,6,0,0,0,3|3|2|2|1|1|139|70,98|98|98|98|98|98|112|253,0|0|-1|1|-3|3|-119|71,1|1|0|0|-1|-1|18|-117,-6|6|-4|4|-8|8|94|-30,0|0|0|0|0|0|71|3,143|144|73|73|63|63|17547|35090,1,0,0,13,255,208
296,0,6,6,0,6,0,0,0,3|3|3|3|3|3|22|139,98|98|98|98|98|98|131|210,0|0|-3|-3|3|3|119|-117,1|1|-2|-2|-2|-2|92|102,-6|6|-12|0|0|12|6|42,0|0|0|0|0|0|0|43,143|144|143|144|143|144|1016|18057,1,0,0,13,255,208
297,0,6,8,0,8,0,0,0,3|3|3|3|3|3|3|3,98|98|98|98|98|98|98|98,-1|-1|1|1|-3|-3|3|3,0|0|0|0|-2|-2|-2|-2,-12|0|0|12|-24|-12|12|24,0|0|0|0|0|0|0|0,143|144|143|144|143|144|143|144,1,0,0,13,255,208
298,80,20,8,3,8,0,0,0,128|128|128|128|128|128|128|128,255|255|255|255|255|255|255|255,0|0|1|-1|1|-1|1|-1,1|-1|1|1|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,271|271|271|271|271|271|271|271,0,0,0,8,255,208
299,0,90,1,3,1,0,0,0,99|245|139|199|128|204|116|80,255|100|66|42|192|11|68|64,120|-24|-76|-11|-117|-57|-128|-52,2|80|-1|118|-12|-24|-88|-11,-20|-57|-128|-52|24|80|-118|100,20|42|-64|11|70|-10|80|-24,263|51083|52352|20566|29951|59442|62858|51083,0,0,160,0,255,208
300,0,7,2,0,2,0,0,0,1|1|22|42|192|11|68|30,255|255|108|245|139|70|216|3,-10|10|-103|-119|70|-8|-119|86,0|0|-46|124|17|127|5|61,0|0|118|10|-57|70|-8|127,0|0|70|-6|0|0|-117|-57,227|227|26250|11000|3008|7236|59472|62776,0,0,0,26,255,208
301,0,7,2,0,2,0,0,0,2|2|139|199|128|204|88|80,105|105|20|42|192|11|68|56,-10|10|20|-11|-117|-57|-128|-52,0|0|-24|-9|-11|42|-28|-119,0|0|-119|86|-6|-117|94|-30,0|0|3|3|68|40|-119|70,185|185|1398|18119|65526|35584|32967|4300,0,0,0,26,255,208
302,0,7,4,0,4,0,0,0,1|1|1|1|71|5|185|63,255|255|255|255|3|201|3|193,-9|9|9|-9|-119|86|-6|11,2|-2|2|-2|5|61|-1|0,0|0|0|0|-8|-1|0|-57,0|0|0|0|-125|126|-6|0,227|227|227|227|63558|51083|52352|20576,0,0,0,26,255,208
303,0,7,4,0,4,0,0,0,2|1|2|1|226|42|228|138,105|255|105|255|38|137|70|246,-9|9|9|-9|5|-57|70|-10,2|-2|2|-2|-128|-52|112|80,0|0|0|0|-64|-117|-48|-117,0|0|0|0|-18|82|81|-24,185|227|185|227|17547|39194|57537|35596,0,0,0,26,255,208
304,0,7,6,0,6,0,0,0,2|1|2|1|1|1|192|11,105|255|105|255|255|255|139|94,-9|9|9|-9|-10|10|-125|70,2|-2|2|-2|0|0|70|-4,0|0|0|0|0|0|110|-5,0|0|0|0|0|0|6|0,185|227|185|227|227|227|3008|1606,0,0,0,26,255,208
305,0,7,7,0,7,0,0,0,2|1|2|1|2|2|1|233,105|255|105|255|105|105|255|57,-9|9|9|-9|-10|10|0|107,2|-2|2|-2|0|0|-10|0,0|0|0|0|0|0|0|-1,0|0|0|0|0|0|0|-117,185|227|185|227|185|185|227|35664,0,0,0,26,255,208
306,0,7,7,0,7,0,0,0,2|2|2|2|2|2|1|137,105|105|105|105|105|105|255|199,-9|9|9|-9|-10|10|0|-1,2|-2|2|-2|0|0|-10|18,0|0|0|0|0|0|0|70,0|0|0|0|0|0|0|1,185|185|185|185|185|185|227|51154,0,0,0,26,255,208
307,0,7,6,0,6,0,0,0,2|1|2|1|4|4|218|243,105|255|105|255|103|103|198|20,-9|9|9|-9|-6|6|3|-23,2|-2|2|-2|0|0|-55|-62,0|0|0|0|0|0|126|4,0|0|0|0|0|0|-1|118,185|227|185|227|204|204|1654|30463,0,0,0,26,255,208
308,0,7,6,0,6,0,0,0,2|2|2|2|4|4|57|255,105|105|105|105|103|103|132|44,-9|9|9|-9|-6|6|46|57,2|-2|2|-2|0|0|0|-112,0|0|0|0|0|0|4|-72,0|0|0|0|0|0|0|43,185|185|185|185|204|204|13113|24256,0,0,0,26,255,208
309,0,7,8,0,8,0,0,0,2|1|2|1|1|1|4|4,105|255|105|255|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|227|185|227|227|227|204|204,0,0,0,26,255,208
310,0,7,8,0,8,0,0,0,2|2|2|2|1|1|4|4,105|105|105|105|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|185|185|185|227|227|204|204,0,0,0,26,255,208
311,0,11,1,0,1,0,0,0,1|126|250|47|115|35|185|255,90|139|94|248|43|200|138|159,120|57|42|-1|46|-118|-121|-85,120|42|-28|-9|-31|-71|127|0,-13|-46|-9|-15|1|70|-2|-21,14|-57|70|-2|-1|0|-117|-57,227|20504|59472|61980|49194|17931|20734|51176,0,0,6,26,255,208
312,0,21,1,5,1,0,0,0,2|95|201|194|4|0|85|139,90|86|139|118|6|138|70|4,120|-34|30|-120|-121|32|57|86,120|-121|33|57|42|-28|80|-24,-18|-1|94|-55|-62|4|0|-112,20|-117|-20|87|86|-125|126|4,185|35411|1606|3877|27392|7896|65331|34758,0,0,7,26,255,208
313,0,16,1,5,1,0,0,0,2|139|200|128|60|255|117|34,90|249|255|0|116|28|37|15,120|57|70|6|117|20|-57|4,120|-1|-117|-57|-128|-52|84|80,-24|68|8|-128|-52|-128|80|-24,24|-15|-125|-58|20|71|59|62,185|51314|2539|24171|7686|34758|14620|13057,0,0,8,26,255,208
314,0,8,1,5,1,0,0,0,2|139|70|4|43|210|247|241,90|70|4|107|94|6|30|137,120|-4|-119|-121|34|57|51|-1,120|62|-50|51|116|85|-57|70,-24|-102|54|-117|118|-2|42|-28,24|68|1|-117|-40|-127|-5|-1,185|33589|4067|24121|29958|35629|64630|24203,0,0,8,26,255,208
315,0,16,2,5,2,0,0,0,2|2|0|193|230|8|139|199,90|90|56|80|80|232|4|241,120|120|11|-58|80|-24|-80|-16,120|120|-2|20|71|59|62|-50,-30|-18|-80|51|-64|94|95|-55,24|24|0|-112|85|-117|-20|-117,185|185|50974|12423|57|50689|12935|57,0,0,8,26,255,208
316,0,8,2,5,2,0,0,0,2|2|236|139|94|6|107|219,45|45|135|48|57|0|1|198,120|120|57|0|-118|102|4|42,120|120|-121|50|57|51|-64|-55,-40|-8|0|-112|-56|2|0|0,24|24|6|30|-117|-121|48|57,185|185|11527|256|7028|14571|49027|14642,0,0,8,26,255,208
317,0,16,3,5,3,0,0,0,2|2|2|235|34|131|62|238,45|45|90|24|131|167|54|57,120|120|120|4|-63|-32|7|9,120|120|120|-1|118|6|-1|22,-40|-8|-24|3|-72|1|0|-55,24|24|4|-112|-56|2|0|0,185|185|185|14640|45|29697|11527|256,0,0,8,26,255,208
318,0,8,1,3,1,0,0,0,4|70|4|9|135|38|57|51,90|235|31|131|62|238|52|0,120|21|-128|-89|54|57|-128|-117,120|4|9|-121|54|57|-1|118,-24|-1|22|-18|52|-21|3|-72,24|0|-55|-62|4|0|85|-117,204|30347|33542|4070|56939|50718|7559|4665,0,0,8,26,255,208
319,0,16,2,3,2,0,0,0,4|4|57|100|199|135|34|57,90|90|198|135|28|57|0|199,120|120|57|0|0|-57|-121|38,120|120|2|51|-64|-119|-121|50,-30|-18|-121|52|57|-119|-121|44,24|24|-121|46|57|-1|-1|57,204|204|22022|65360|61974|13108|24256|49865,0,0,8,26,255,208
320,0,8,2,3,2,0,0,0,4|4|254|154|54|139|94|254,45|45|131|126|4|0|116|6,120|120|60|-1|116|35|-63|-18,120|120|-2|-1|0|116|26|-117,-40|-8|15|0|57|70|8|117,24|24|-57|-57|7|-1|-1|-128,204|204|32895|65512|33774|65094|18196|15931,0,0,8,26,255,208
321,0,16,3,3,3,0,0,0,4|4|4|123|0|117|3|233,45|45|90|100|10|192|116|102,120|120|120|110|44|5|116|118,120|120|120|126|44|3|117|3,-50|8|-24|-2|-56|117|3|-23,24|24|4|27|117|3|-23|-115,204|204|204|146|6956|885|38633|11264,0,0,8,26,255,208
322,0,4,2,0,2,0,0,0,1|1|170|0|254|200|117|3,255|255|0|254|200|117|3|233,0|0|44|19|117|3|-23|-63,12|12|-56|117|3|-23|-60|0,-5|5|0|-23|-42|0|-1|118,0|0|118|4|-24|105|-5|-23,225|225|65288|1142|15848|59901|188|30463,0,0,0,26,255,208
323,0,5,3,0,3,0,0,0,1|1|1|233|164|0|255|118,255|255|255|4|232|169|251|233,0|-2|2|118|8|-1|118|4,12|11|11|-23|-116|0|-1|118,0|0|0|4|-24|37|-2|-23,0|0|0|118|8|-1|118|4,225|225|225|2166|30463|59396|64306|27371,0,0,0,26,255,208
324,0,5,4,0,4,0,0,0,1|1|1|1|8|255|118|4,255|255|255|255|235|78|131|62,-2|2|-4|4|3|-23|104|-1,11|11|12|12|118|4|-1|22,0|0|0|0|-1|118|8|-1,0|0|0|0|-3|-21|43|-1,225|225|225|225|8427|30463|65288|1142,0,0,0,26,255,208
325,0,6,5,0,5,0,0,0,1|1|1|1|1|106|1|232,255|255|255|255|255|194|6|0,0|-3|3|-6|6|86|-117|94,12|11|11|9|9|0|-125|-29,0|0|0|0|0|118|-16|-125,0|0|0|0|0|8|-117|-124,225|225|225|225|225|14634|33929|14618,0,0,0,26,255,208
326,0,6,6,0,6,0,0,0,1|1|1|1|1|1|11|5,255|255|255|255|255|255|0|196,-3|3|-6|6|0|0|127|1,11|11|9|9|12|12|51|-10,0|0|0|0|-4|4|-60|31,0|0|0|0|0|0|-128|117,225|225|225|225|225|225|60998|17979,0,0,0,26,255,208
327,0,6,4,0,4,0,0,0,1|1|2|2|70|252|139|94,255|255|255|255|137|135|42|57,-6|6|0|0|-121|26|57|-1,9|9|11|11|38|-60|31|-125,0|0|8|-8|120|1|-1|117,0|0|0|0|-125|-57|4|65,225|225|244|244|32387|242|885|40425,0,0,0,26,255,208
328,0,6,5,0,5,0,0,0,1|1|2|2|2|52|139|68,255|255|255|255|255|51|255|196,-5|5|3|-3|0|-128|127|1,9|9|11|11|12|-10|-60|28,0|0|0|0|0|87|2|64,0|0|0|0|0|-2|-119|126,225|225|244|244|244|36596|65094|35366,0,0,0,26,255,208
329,0,6,6,0,6,0,0,0,1|1|3|3|2|2|38|128,255|255|255|255|255|255|248|139,-6|6|3|-3|0|0|-125|-7,9|9|11|11|12|12|0|116,0|0|0|0|-8|8|-21|-119,0|0|0|0|0|0|-117|70,225|225|244|244|244|244|0|18059,0,0,0,26,255,208
330,0,6,6,0,6,0,0,0,2|2|3|2|2|2|70|4,255|255|255|255|255|255|241|139,-6|6|3|-3|0|0|30|-119,9|9|11|11|12|12|34|57,0|0|0|0|-8|8|-55|-62,0|0|0|0|0|0|87|86,244|244|244|244|244|244|35591|35528,0,0,0,26,255,208
331,0,6,7,0,7,0,0,0,2|2|3|2|2|2|3|10,255|255|255|255|255|255|255|139,-8|8|6|-6|3|-3|0|42,9|9|10|10|11|11|12|121,0|0|0|0|0|0|0|97,0|0|0|0|0|0|0|51,244|244|244|244|244|244|244|63883,0,0,0,26,255,208
332,0,6,8,0,8,0,0,0,5|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|-4|4|-6|6|0|-3|3,12|12|12|9|9|12|11|11,0|-4|4|0|0|0|0|0,0|-6|-6|0|0|9|0|0,244|244|244|244|244|226|226|226,0,0,0,26,255,208
333,0,8,1,0,1,0,0,0,2|93|104|9|52|107|222|14,255|255|183|59|5|139|251|232,0|-21|104|12|52|46|-1|-75,-6|5|-24|11|-21|104|3|54,0|-1|-75|63|5|-24|0|-21,0|9|20|46|-1|-75|67|5,126|16821|59397|60298|2664|11796|46591|1351,1,0,0,16,255,208
334,0,8,2,0,2,0,0,0,2|2|235|104|14|20|106|0,255|255|232|101|235|51|192|94,-1|1|-62|2|0|-112|-56|10,-7|-7|87|86|-117|126|4|-125,-5|5|114|5|-72|1|0|-21,0|0|70|-8|0|36|-57|70,126|126|64582|13312|18119|254|13110|27638,1,0,0,16,255,208
335,0,8,3,0,3,0,0,0,2|2|2|141|78|248|3|217,255|255|255|54|11|7|80|139,-2|2|0|-34|3|-37|46|-1,-7|-7|-5|-24|106|-22|70|-125,-5|5|0|-47|51|-64|94|95,0|0|0|0|-56|8|0|0,126|126|126|50944|63558|823|18059|35320,1,0,0,16,255,208
336,0,8,2,0,2,0,0,0,3|3|139|78|6|46|128|60,255|255|26|46|128|60|255|116,-1|1|-118|4|-104|-114|70|8,-8|-8|3|-33|42|-10|38|-118,-5|5|-48|117|7|70|71|57,0|0|119|-39|-119|118|-2|-117,214|214|65343|3956|18051|5368|18175|33786,1,0,0,16,255,208
337,0,8,3,0,3,0,0,0,3|3|3|3|196|118|6|38,255|255|255|237|81|139|216|46,-2|2|0|3|-21|3|-72|1,-8|-8|-5|-55|-62|8|0|-112,-5|5|0|-112|51|-64|-61|16,0|0|0|-2|20|-120|-76|127,214|214|214|28292|10779|7556|10783|41861,1,0,0,16,255,208
338,0,8,5,0,5,0,0,0,2|2|2|2|3|52|114|159,255|255|255|255|255|41|133|28,-2|2|-4|4|0|36|114|-92,-7|-7|-7|-7|-5|41|-123|69,-5|5|-8|8|0|84|114|59,0|0|0|0|0|40|-123|14,126|126|126|126|214|47492|10302|14981,1,0,0,16,255,208
339,0,8,4,0,4,0,0,0,3|3|2|2|62|195|69|0,255|255|255|255|0|4|165|31,-2|2|-4|4|20|-121|2|-68,-7|-7|-7|-7|62|123|12|26,-5|5|-8|8|62|-9|-122|-64,0|0|0|0|62|-128|-46|-67,214|214|126|126|830|51468|7742|51715,1,0,0,16,255,208
340,0,8,6,0,6,0,0,0,3|3|2|2|2|2|211|194,255|255|255|255|255|255|2|203,-2|2|-4|4|-1|1|3|-58,-7|-7|-7|-7|-6|-6|50|-55,-5|5|-8|8|-3|3|-125|66,0|0|0|0|0|0|51|0,214|214|126|126|126|126|12295|65281,1,0,0,16,255,208
341,0,8,4,0,4,0,0,0,3|3|3|3|31|48|7|255,255|255|255|255|39|48|9|255,-2|2|-4|4|47|48|11|-1,-7|-7|-8|-8|55|48|13|-1,-5|5|-8|8|63|48|15|-1,0|0|0|0|71|48|1|-1,214|214|214|214|12371|65284|12375|65285,1,0,0,16,255,208
342,0,8,4,0,4,0,0,0,2|2|5|5|111|48|11|255,255|255|255|255|119|48|13|255,-1|1|-1|1|127|48|15|-1,-8|-8|-7|-7|-121|48|1|-1,-4|5|-5|5|-113|48|3|-1,0|0|0|0|-105|48|5|-1,126|126|263|263|12451|65288|12455|65289,1,0,0,16,255,208
343,0,8,6,0,6,0,0,0,2|2|5|5|2|2|15|255,255|255|255|255|255|255|1|255,-1|1|-1|1|-3|3|3|-1,-8|-8|-7|-7|-7|-7|5|-1,-4|5|-5|5|-5|5|7|-1,0|0|0|0|0|0|9|-1,126|126|263|263|126|126|12535|65293,1,0,0,16,255,208
344,0,8,1,0,1,0,0,0,2|70|4|163|208|51|61|0,255|114|11|232|32|0|11|192,0|4|51|-64|-21|19|-128|6,6|51|4|-24|16|0|11|-64,0|-16|-119|54|-48|51|-72|1,0|94|-55|-62|2|0|104|0,126|59344|65341|29951|26696|5149|50664|15847,-1,0,0,16,255,208
345,0,8,2,0,2,0,0,0,2|2|232|175|231|61|255|255,255|255|104|0|120|232|164|231,-1|1|60|12|117|27|104|29,7|7|-104|-25|36|88|60|88,-5|5|104|30|20|-24|-116|-25,0|0|60|3|117|3|51|-64,126|126|37059|1736|0|11094|35264|65094,-1,0,0,16,255,208
346,0,8,3,0,3,0,0,0,2|2|2|231|59|198|116|23,255|255|255|139|86|254|131|70,-2|2|0|86|-2|0|11|-46,7|7|5|-1|-1|114|-33|94,-5|5|0|0|86|51|-10|-117,0|0|0|84|80|104|-128|0,126|126|126|26316|27216|59392|59098|50827,-1,0,0,16,255,208
347,0,8,2,0,2,0,0,0,3|3|232|195|230|139|198|128,255|255|80|104|0|255|232|183,-1|1|-58|-128|-52|40|80|106,8|8|-84|-26|-117|-58|-128|-52,-5|5|106|0|-24|-95|-26|-117,0|0|-52|72|80|106|24|-24,214|214|52352|20568|6250|35816|35814|32966,-1,0,0,16,255,208
348,0,8,3,0,3,0,0,0,3|3|3|139|198|128|204|86,255|255|255|232|106|230|139|198,-2|2|0|80|106|0|-24|95,8|8|5|-128|-52|68|80|106,-5|5|0|-26|-117|-58|-128|-52,0|0|0|0|-24|73|-26|70,214|214|214|65359|50014|27222|59394|65286,-1,0,0,16,255,208
349,0,8,5,0,5,0,0,0,2|2|2|2|3|106|0|106,255|255|255|255|255|198|128|204,-2|2|-4|4|0|0|-24|-87,7|7|7|7|5|112|80|106,-5|5|-8|8|0|-26|86|106,0|0|0|0|0|-26|-117|-58,126|126|126|126|214|35814|32966|1228,-1,0,0,16,255,208
350,0,8,4,0,4,0,0,0,3|3|2|2|230|139|198|128,255|255|255|255|0|106|0|232,-2|2|-4|4|-128|-52|84|80,7|7|7|7|-70|-27|70|-125,-5|5|-8|8|-23|123|-1|94,0|0|0|0|104|20|20|106,214|214|126|126|59392|58780|5736|27156,-1,0,0,16,255,208
351,0,8,6,0,6,0,0,0,3|3|2|2|2|2|139|223,255|255|255|255|255|255|81|32,-2|2|-4|4|-1|1|32|114,7|7|7|7|6|6|-52|38,-5|5|-8|8|-3|3|46|-1,0|0|0|0|0|0|70|-125,214|214|126|126|126|126|57227|839,-1,0,0,16,255,208
352,0,8,4,0,4,0,0,0,3|3|3|3|204|54|80|139,255|255|255|255|46|255|183|81,-2|2|-4|4|70|-125|-2|32,7|7|8|8|4|-24|-26|-3,-5|5|-8|8|-117|-58|-128|-52,0|0|0|0|71|3|-37|-117,214|214|214|214|49179|37|11904|34571,-1,0,0,16,255,208
353,0,8,4,0,4,0,0,0,2|2|5|5|139|223|71|3,255|255|255|255|1|0|61|1,-1|1|-1|1|37|0|-128|46,8|8|7|7|80|-24|-56|-28,-4|5|-5|5|114|-40|51|-10,0|0|0|0|52|80|-117|-33,126|126|263|263|317|62720|49179|37,-1,0,0,16,255,208
354,0,8,6,0,6,0,0,0,2|2|5|5|2|2|54|80,255|255|255|255|255|255|198|37,-1|1|-1|1|-3|3|27|-64,8|8|7|7|7|7|81|32,-4|5|-5|5|-5|5|-2|32,0|0|0|0|0|0|-128|-52,126|126|263|263|126|126|29204|13293,-1,0,0,16,255,208
355,0,2,1,0,2,0,0,0,1|1|0|61|1|0|245|27,255|255|0|128|46|11|135|81,-6|6|-24|51|-28|70|-125|-2,21|21|-40|51|-10|-117|-58|-128,-2|2|80|-117|-33|71|3|-37,20|20|37|1|0|61|1|0,132|133|32768|2862|20871|20511|2536|18148,-1,0,0,20,255,208
