id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
1514,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
1515,0,4,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
1516,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
1517,0,4,2,3,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|0|0|0|0|0|0,0,0,0,2,255,0
1518,0,4,2,3,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,3|3|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|0|0|0|0|0|0,0,0,0,2,255,0
1519,0,4,2,3,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-7|7|-5|5|0|0|0|0,1|1|3|3|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|0|0|0|0,0,0,0,2,255,0
1520,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-7|7|-5|5|-7|7|0|0,1|1|3|3|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
1521,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-7|7|-5|5|-8|8|0|0,1|1|3|3|2|2|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
1522,0,20,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
1523,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
1524,0,30,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
1525,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
1526,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,-3|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,1,0,0,2,255,0
1527,0,15,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,-1|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,1,0,0,2,255,0
1528,0,5,1,3,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
1529,0,4,3,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|0|-1|1|0|0|0,7|7|9|7|7|9|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
1530,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
1531,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
1532,0,15,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,1,0,0,2,255,0
1533,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
1534,0,3,1,3,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
1535,0,10,2,0,2,0,0,0,166|166|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|7|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,90|90|0|0|0|0|0|0,0,0,0,14,6,208
1536,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
1537,0,2,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
1538,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
1539,0,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
1540,0,4,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|0|0|0|0|0,-10|10|0|0|0|0|0|0,5|5|-5|0|0|0|0|0,160|160|160|0|0|0|0|0,0,0,0,5,255,160
1541,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|0|0|0|0|0,-10|10|0|0|0|0|0|0,5|5|-5|0|0|0|0|0,160|160|160|0|0|0|0|0,0,0,0,5,255,160
1542,0,4,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|0|0|0|0,-15|15|-8|8|0|0|0|0,5|5|-5|-5|0|0|0|0,160|160|160|160|0|0|0|0,0,0,0,5,255,160
1543,0,5,5,0,5,0,0,0,2|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|0|0|0,-20|20|-12|12|0|0|0|0,8|8|-2|-2|-6|0|0|0,160|160|160|160|160|0|0|0,0,0,0,5,255,160
1544,0,5,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|0|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|0|0,160|160|160|160|160|160|0|0,0,0,0,5,255,160
1545,0,6,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|0,0,0,0,5,255,160
1546,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
1547,0,2,1,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
1548,0,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
1549,0,3,2,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,6|6|5|5|0|0|0|0,-6|6|-6|6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|0|0|0|0,0,0,0,5,255,160
1550,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|0|0|0|0|0,0,0,0,5,255,160
1551,0,3,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|-8|0|0|0|0,-6|6|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|160|0|0|0|0,0,0,0,5,255,160
1552,0,4,5,0,5,0,0,0,2|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|0|0|0,-6|6|6|-6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|0|0|0,0,0,0,5,255,160
1553,0,4,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|0|0,-6|6|6|-6|-8|8|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|160|0|0,0,0,0,5,255,160
1554,0,4,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|0,-6|6|6|-6|-12|12|0|0,0|0|0|0|0|0|4|0,159|161|159|161|160|160|160|0,0,0,0,5,255,160
1555,0,5,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|-8,-6|6|6|-6|-16|16|-10|10,0|0|0|0|0|0|4|4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
1556,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|4|-4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
1557,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|-6|6,6|6|-6|-6|-8|-8|8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|-4|-4,159|161|159|161|160|160|159|161,0,0,0,5,255,160
1558,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
1559,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
1560,0,4,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|0|0|0|0,-15|15|-8|8|0|0|0|0,5|5|-5|-5|0|0|0|0,160|160|160|160|0|0|0|0,0,0,0,5,255,160
1561,0,5,5,0,5,0,0,0,3|3|3|3|3|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|0|0|0,-20|20|-12|12|0|0|0|0,8|8|-2|-2|-6|0|0|0,160|160|160|160|160|0|0|0,0,0,0,5,255,160
1562,0,6,7,0,7,0,0,0,4|4|4|4|4|4|4|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|0,0,0,0,5,255,160
1563,0,6,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
1564,0,3,1,1,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,157|0|0|0|0|0|0|0,0,0,0,5,255,160
1565,0,2,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,25,255,112
1566,0,3,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
1567,0,2,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
1568,0,3,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
1569,0,2,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
1570,0,2,3,0,3,0,0,0,1|1|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|59|0|0|0|0|0,0,0,0,25,255,112
1571,0,3,3,0,3,0,0,0,2|2|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|59|58|0|0|0|0|0,0,0,0,25,255,112
1572,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|59|59|0|0|0|0|0,0,0,0,25,255,112
1573,0,4,5,0,5,0,0,0,2|2|2|1|1|0|0|0,255|255|255|255|255|0|0|0,-2|2|0|-1|1|0|0|0,8|8|10|9|9|0|0|0,-8|8|0|-2|2|0|0|0,0|0|0|0|0|0|0|0,279|280|59|58|58|0|0|0,0,0,0,25,255,112
1574,0,4,5,0,5,0,0,0,2|2|3|1|1|0|0|0,255|255|255|255|255|0|0|0,-2|2|0|-1|1|0|0|0,8|8|10|9|9|0|0|0,-8|8|0|-2|2|0|0|0,0|0|0|0|0|0|0|0,279|280|60|58|58|0|0|0,0,0,0,25,255,112
1575,0,3,7,0,7,0,0,0,2|2|1|1|1|1|1|0,255|255|255|255|255|255|255|0,-2|2|0|-1|1|-1|1|0,8|8|10|9|9|9|9|0,-8|8|0|-1|1|-7|7|0,0|0|0|0|0|0|0|0,279|280|58|58|58|58|58|0,0,0,0,25,255,112
1576,0,15,1,0,1,0,0,11,112|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
1577,0,10,1,0,1,0,0,11,112|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
1578,0,10,1,0,1,0,0,10,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
1579,0,10,2,0,2,0,0,10,112|112|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|171|0|0|0|0|0|0,0,0,0,26,98,80
1580,0,10,2,0,2,0,0,9,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|171|0|0|0|0|0|0,0,0,0,26,98,80
1581,0,10,3,0,3,0,0,9,128|128|112|0|0|0|0|0,255|255|255|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|-3|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|-3|0|0|0|0|0,171|171|171|0|0|0|0|0,0,0,0,26,98,80
1582,0,10,4,0,4,0,0,9,128|128|112|112|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,171|171|171|171|0|0|0|0,0,0,0,26,98,80
1583,0,9,4,0,4,0,0,8,128|128|112|112|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,171|171|171|171|0|0|0|0,0,0,0,26,98,80
1584,0,9,6,0,6,0,0,8,128|128|112|112|112|112|0|0,255|255|255|255|255|255|0|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|0|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|0|0,171|171|171|171|171|171|0|0,0,0,0,26,98,80
1585,0,9,7,0,7,0,0,8,128|128|112|112|112|112|112|0,255|255|255|255|255|255|255|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|0,171|171|171|171|171|171|171|0,0,0,0,26,98,80
1586,0,9,8,0,8,0,0,8,128|128|112|112|112|112|112|112,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,80
1587,0,20,1,0,1,0,0,11,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,19|0|0|0|0|0|0|0,0,0,0,26,98,80
1588,0,20,1,0,2,0,0,11,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1589,0,20,2,0,2,0,0,11,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1590,0,20,2,0,2,0,0,10,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1591,0,20,2,0,2,0,0,9,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1592,0,20,2,0,2,0,0,8,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1593,0,20,2,0,2,0,0,7,113|113|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,2|2|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,2|2|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
1594,0,20,4,0,4,0,0,8,128|128|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
1595,0,20,4,0,4,0,0,7,116|116|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
1596,0,15,2,0,4,0,0,7,114|114|114|114|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
1597,0,20,4,0,4,0,0,6,114|114|114|114|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
1598,0,4,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|0|0|0|0|0|0,0,0,0,6,255,208
1599,0,4,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|-10|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|285|0|0|0|0|0,0,0,0,6,255,208
1600,0,5,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,3|3|-4|-4|0|0|0|0,285|285|285|285|0|0|0|0,0,0,0,6,255,208
1601,0,5,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|285|285|0|0|0|0,0,0,0,6,255,208
1602,0,5,6,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|-10|10|0|0,0|0|0|0|0|0|0|0,3|3|-4|-4|0|0|0|0,285|285|285|285|285|285|0|0,0,0,0,6,255,208
1603,0,5,4,0,8,0,0,0,2|2|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-10|10|0|0|-10|10|-10|10,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|-8|-10|8|8,170|170|285|285|170|170|170|170,0,0,0,6,255,208
1604,0,5,5,0,5,0,0,0,2|2|2|2|1|0|0|0,255|255|255|255|255|0|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|-10|0|0|0,0|0|0|0|0|0|0|0,-8|-8|8|8|0|0|0|0,170|170|170|170|285|0|0|0,0,0,0,6,255,208
1605,0,5,7,0,7,0,0,0,2|2|2|2|1|1|1|0,255|255|255|255|255|255|255|0,-10|10|-10|10|0|0|0|0,0|0|0|0|10|-10|-10|0,0|0|0|0|0|-3|3|0,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|0,0,0,0,6,255,208
1606,0,5,8,0,8,0,0,0,2|2|2|2|1|1|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|0|0|0|0,0|0|0|0|10|10|-10|-10,0|0|0|0|-3|3|-3|3,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|285,0,0,0,6,255,208
1607,0,5,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-10|10|-10|10|-10|10|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-16|-16|0|0|16|16|0|0,170|170|170|170|170|170|0|0,0,0,0,6,255,208
