id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
285,0,6,7,0,7,0,0,0,3|3|3|3|2|2|2|0,100|100|100|100|98|98|98|0,-13|13|-13|13|0|-9|9|0,0|0|0|0|13|-9|-9|0,-2|2|-2|2|0|-9|9|0,-7|-7|7|7|0|0|0|0,105|106|124|125|73|130|131|0,0,0,0,13,255,208
286,0,6,8,0,8,0,0,0,3|3|3|3|2|2|2|2,100|100|100|100|98|98|98|98,-13|13|-13|13|-9|9|-9|9,0|0|0|0|-9|-9|9|9,-2|2|-2|2|-9|9|-9|9,-7|-7|7|7|0|0|0|0,105|106|124|125|130|131|149|150,0,0,0,13,255,208
287,0,6,1,0,1,0,0,0,2|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,73|0|0|0|0|0|0|0,1,0,0,13,255,208
288,0,6,3,0,3,0,0,0,2|1|1|0|0|0|0|0,98|98|98|0|0|0|0|0,0|-1|1|0|0|0|0|0,0|-1|-1|0|0|0|0|0,0|-4|4|0|0|0|0|0,0|0|0|0|0|0|0|0,73|63|63|0|0|0|0|0,1,0,0,13,255,208
289,0,6,4,0,4,0,0,0,1|1|1|1|0|0|0|0,98|98|98|98|0|0|0|0,-1|1|-2|2|0|0|0|0,0|0|-1|-1|0|0|0|0,-4|4|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,63|63|63|63|0|0|0|0,1,0,0,13,255,208
290,0,6,5,0,5,0,0,0,1|1|1|1|1|0|0|0,98|98|98|98|98|0|0|0,-1|1|-2|2|0|0|0|0,-1|-1|-2|-2|0|0|0|0,-4|4|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,63|63|63|63|63|0|0|0,1,0,0,13,255,208
291,0,6,4,0,4,0,0,0,2|2|1|1|0|0|0|0,98|98|98|98|0|0|0|0,-1|1|-3|3|0|0|0|0,0|0|-1|-1|0|0|0|0,-4|4|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,73|73|63|63|0|0|0|0,1,0,0,13,255,208
292,0,6,4,0,4,0,0,0,3|3|1|1|0|0|0|0,98|98|98|98|0|0|0|0,0|0|-2|2|0|0|0|0,1|1|-1|-1|0|0|0|0,-6|6|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,143|144|63|63|0|0|0|0,1,0,0,13,255,208
293,0,6,4,0,4,0,0,0,3|3|2|2|0|0|0|0,98|98|98|98|0|0|0|0,0|0|-2|2|0|0|0|0,1|1|-1|-1|0|0|0|0,-6|6|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,143|144|73|73|0|0|0|0,1,0,0,13,255,208
294,0,6,6,0,6,0,0,0,3|3|1|1|1|1|0|0,98|98|98|98|98|98|0|0,0|0|-1|1|-2|2|0|0,1|1|0|0|-1|-1|0|0,-6|6|-4|4|-8|8|0|0,0|0|0|0|0|0|0|0,143|144|63|63|63|63|0|0,1,0,0,13,255,208
295,0,6,6,0,6,0,0,0,3|3|2|2|1|1|0|0,98|98|98|98|98|98|0|0,0|0|-1|1|-3|3|0|0,1|1|0|0|-1|-1|0|0,-6|6|-4|4|-8|8|0|0,0|0|0|0|0|0|0|0,143|144|73|73|63|63|0|0,1,0,0,13,255,208
296,0,6,6,0,6,0,0,0,3|3|3|3|3|3|0|0,98|98|98|98|98|98|0|0,0|0|-3|-3|3|3|0|0,1|1|-2|-2|-2|-2|0|0,-6|6|-12|0|0|12|0|0,0|0|0|0|0|0|0|0,143|144|143|144|143|144|0|0,1,0,0,13,255,208
297,0,6,8,0,8,0,0,0,3|3|3|3|3|3|3|3,98|98|98|98|98|98|98|98,-1|-1|1|1|-3|-3|3|3,0|0|0|0|-2|-2|-2|-2,-12|0|0|12|-24|-12|12|24,0|0|0|0|0|0|0|0,143|144|143|144|143|144|143|144,1,0,0,13,255,208
298,80,20,8,3,8,0,0,0,128|128|128|128|128|128|128|128,255|255|255|255|255|255|255|255,0|0|1|-1|1|-1|1|-1,1|-1|1|1|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,271|271|271|271|271|271|271|271,0,0,0,8,255,208
299,0,90,1,3,1,0,0,0,99|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,-20|0|0|0|0|0|0|0,20|0|0|0|0|0|0|0,263|0|0|0|0|0|0|0,0,0,160,0,255,208
300,0,7,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,227|227|0|0|0|0|0|0,0,0,0,26,255,208
301,0,7,2,0,2,0,0,0,2|2|0|0|0|0|0|0,107|107|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|601|0|0|0|0|0|0,0,0,0,26,255,208
302,0,7,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,227|227|227|227|0|0|0|0,0,0,0,26,255,208
303,0,7,4,0,4,0,0,0,2|1|2|1|0|0|0|0,107|255|107|255|0|0|0|0,-9|9|9|-9|0|0|0|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|0|0|0|0,0,0,0,26,255,208
304,0,7,6,0,6,0,0,0,2|1|2|1|1|1|0|0,107|255|107|255|255|255|0|0,-9|9|9|-9|-10|10|0|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|227|227|0|0,0,0,0,26,255,208
305,0,7,7,0,7,0,0,0,2|1|2|1|2|2|1|0,107|255|107|255|107|107|255|0,-9|9|9|-9|-10|10|0|0,2|-2|2|-2|0|0|-10|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|601|601|227|0,0,0,0,26,255,208
306,0,7,7,0,7,0,0,0,2|2|2|2|2|2|1|0,107|107|107|107|107|107|255|0,-9|9|9|-9|-10|10|0|0,2|-2|2|-2|0|0|-10|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|601|601|601|601|601|227|0,0,0,0,26,255,208
307,0,7,6,0,6,0,0,0,2|1|2|1|4|4|0|0,107|255|107|255|105|105|0|0,-9|9|9|-9|-6|6|0|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|582|582|0|0,0,0,0,26,255,208
308,0,7,6,0,6,0,0,0,2|2|2|2|4|4|0|0,107|107|107|107|105|105|0|0,-9|9|9|-9|-6|6|0|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|601|601|601|582|582|0|0,0,0,0,26,255,208
309,0,7,8,0,8,0,0,0,2|1|2|1|1|1|4|4,107|255|107|255|255|255|105|105,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|227|227|582|582,0,0,0,26,255,208
310,0,7,8,0,8,0,0,0,2|2|2|2|1|1|4|4,107|107|107|107|255|255|105|105,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|601|601|601|227|227|582|582,0,0,0,26,255,208
311,0,11,1,0,1,0,0,0,1|0|0|0|0|0|0|0,90|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-13|0|0|0|0|0|0|0,14|0|0|0|0|0|0|0,227|0|0|0|0|0|0|0,0,0,6,26,255,208
312,0,21,1,7,1,0,0,0,2|0|0|0|0|0|0|0,90|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-18|0|0|0|0|0|0|0,20|0|0|0|0|0|0|0,601|0|0|0|0|0|0|0,0,0,7,26,255,208
313,0,16,1,7,1,0,0,0,2|0|0|0|0|0|0|0,90|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-24|0|0|0|0|0|0|0,24|0|0|0|0|0|0|0,601|0|0|0|0|0|0|0,0,0,8,26,255,208
314,0,8,1,7,1,0,0,0,2|0|0|0|0|0|0|0,90|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-24|0|0|0|0|0|0|0,24|0|0|0|0|0|0|0,601|0|0|0|0|0|0|0,0,0,8,26,255,208
315,0,16,2,7,2,0,0,0,2|2|0|0|0|0|0|0,90|90|0|0|0|0|0|0,120|120|0|0|0|0|0|0,120|120|0|0|0|0|0|0,-30|-18|0|0|0|0|0|0,24|24|0|0|0|0|0|0,601|601|0|0|0|0|0|0,0,0,8,26,255,208
316,0,8,2,7,2,0,0,0,2|2|0|0|0|0|0|0,45|45|0|0|0|0|0|0,120|120|0|0|0|0|0|0,120|120|0|0|0|0|0|0,-40|-8|0|0|0|0|0|0,24|24|0|0|0|0|0|0,601|601|0|0|0|0|0|0,0,0,8,26,255,208
317,0,16,3,7,3,0,0,0,2|2|2|0|0|0|0|0,45|45|90|0|0|0|0|0,120|120|120|0|0|0|0|0,120|120|120|0|0|0|0|0,-40|-8|-24|0|0|0|0|0,24|24|4|0|0|0|0|0,601|601|601|0|0|0|0|0,0,0,8,26,255,208
318,0,8,1,5,1,0,0,0,4|0|0|0|0|0|0|0,90|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-24|0|0|0|0|0|0|0,24|0|0|0|0|0|0|0,582|0|0|0|0|0|0|0,0,0,8,26,255,208
319,0,16,2,5,2,0,0,0,4|4|0|0|0|0|0|0,90|90|0|0|0|0|0|0,120|120|0|0|0|0|0|0,120|120|0|0|0|0|0|0,-30|-18|0|0|0|0|0|0,24|24|0|0|0|0|0|0,582|582|0|0|0|0|0|0,0,0,8,26,255,208
320,0,8,2,5,2,0,0,0,4|4|0|0|0|0|0|0,45|45|0|0|0|0|0|0,120|120|0|0|0|0|0|0,120|120|0|0|0|0|0|0,-40|-8|0|0|0|0|0|0,24|24|0|0|0|0|0|0,582|582|0|0|0|0|0|0,0,0,8,26,255,208
321,0,16,3,5,3,0,0,0,4|4|4|0|0|0|0|0,45|45|90|0|0|0|0|0,120|120|120|0|0|0|0|0,120|120|120|0|0|0|0|0,-50|8|-24|0|0|0|0|0,24|24|4|0|0|0|0|0,582|582|582|0|0|0|0|0,0,0,8,26,255,208
322,0,4,2,0,2,0,0,0,1|1|0|0|3|3|1|1,255|255|255|255|255|255|0|0,0|0|-8|-8|0|0|8|8,12|12|0|0|0|0|4|-4,-5|5|0|0|0|12|0|0,0|0|0|0|0|0|0|0,225|225|244|244|0|244|244|0,0,0,0,26,255,208
323,0,5,3,0,3,0,0,0,1|1|1|2|1|1|0|0,255|255|255|255|0|0|0|0,0|-2|2|0|6|-6|0|0,12|11|11|-9|-8|-8|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,225|225|225|0|244|244|0|0,0,0,0,26,255,208
324,0,5,4,0,4,0,0,0,1|1|1|1|0|0|3|0,255|255|255|255|255|255|255|0,-2|2|-4|4|3|6|0|0,11|11|12|12|0|0|3|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,225|225|225|225|244|0|244|0,0,0,0,26,255,208
325,0,6,5,0,5,0,0,0,1|1|1|1|1|3|3|0,255|255|255|255|255|255|0|0,0|-3|3|-6|6|0|9|0,12|11|11|9|9|-5|-3|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,225|225|225|225|225|601|601|0,0,0,0,26,255,208
326,0,6,6,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-3|3|-6|6|0|0|0|0,11|11|9|9|12|12|0|0,0|0|0|0|-4|4|0|0,0|0|0|0|0|0|0|0,225|225|225|225|225|225|0|0,0,0,0,26,255,208
327,0,6,4,0,4,0,0,0,1|1|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|0|0|0|0|0|0,9|9|11|11|0|0|0|0,0|0|8|-8|0|0|0|0,0|0|0|0|0|0|0|0,225|225|244|244|0|0|0|0,0,0,0,26,255,208
328,0,6,5,0,5,0,0,0,1|1|2|2|2|0|0|0,255|255|255|255|255|0|0|0,-5|5|3|-3|0|0|0|0,9|9|11|11|12|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,225|225|244|244|244|0|0|0,0,0,0,26,255,208
329,0,6,6,0,6,0,0,0,1|1|3|3|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|3|-3|0|0|0|0,9|9|11|11|12|12|0|0,0|0|0|0|-8|8|0|0,0|0|0|0|0|0|0|0,225|225|244|244|244|244|0|0,0,0,0,26,255,208
330,0,6,6,0,6,0,0,0,2|2|3|2|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|3|-3|0|0|0|0,9|9|11|11|12|12|0|0,0|0|0|0|-8|8|0|0,0|0|0|0|0|0|0|0,244|244|244|244|244|244|0|0,0,0,0,26,255,208
331,0,6,7,0,7,0,0,0,2|2|3|2|2|2|3|0,255|255|255|255|255|255|255|0,-8|8|6|-6|3|-3|0|0,9|9|10|10|11|11|12|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,244|244|244|244|244|244|244|0,0,0,0,26,255,208
332,0,6,8,0,8,0,0,0,5|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|-4|4|-6|6|0|-3|3,12|12|12|9|9|12|11|11,0|-4|4|0|0|0|0|0,0|-6|-6|0|0|9|0|0,244|244|244|244|244|226|226|226,0,0,0,26,255,208
333,0,8,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|0|0|0|0|0|0|0,1,0,0,16,255,208
334,0,8,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,-7|-7|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|126|0|0|0|0|0|0,1,0,0,16,255,208
335,0,8,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-2|2|0|0|0|0|0|0,-7|-7|-5|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|126|126|0|0|0|0|0,1,0,0,16,255,208
336,0,8,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,-8|-8|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|0|0|0|0|0|0,1,0,0,16,255,208
337,0,8,3,0,3,0,0,0,3|3|3|0|0|0|0|0,255|255|255|0|0|0|0|0,-2|2|0|0|0|0|0|0,-8|-8|-5|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|214|0|0|0|0|0,1,0,0,16,255,208
338,0,8,5,0,5,0,0,0,2|2|2|2|3|0|0|0,255|255|255|255|255|0|0|0,-2|2|-4|4|0|0|0|0,-7|-7|-7|-7|-5|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,126|126|126|126|214|0|0|0,1,0,0,16,255,208
339,0,8,4,0,4,0,0,0,3|3|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-2|2|-4|4|0|0|0|0,-7|-7|-7|-7|0|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,214|214|126|126|0|0|0|0,1,0,0,16,255,208
340,0,8,6,0,6,0,0,0,3|3|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|-4|4|-1|1|0|0,-7|-7|-7|-7|-6|-6|0|0,-5|5|-8|8|-3|3|0|0,0|0|0|0|0|0|0|0,214|214|126|126|126|126|0|0,1,0,0,16,255,208
341,0,8,4,0,4,0,0,0,3|3|3|3|0|0|0|0,255|255|255|255|0|0|0|0,-2|2|-4|4|0|0|0|0,-7|-7|-8|-8|0|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,214|214|214|214|0|0|0|0,1,0,0,16,255,208
342,0,8,4,0,4,0,0,0,2|2|5|5|0|0|0|0,255|255|255|255|0|0|0|0,-1|1|-1|1|0|0|0|0,-8|-8|-7|-7|0|0|0|0,-4|5|-5|5|0|0|0|0,0|0|0|0|0|0|0|0,126|126|263|263|0|0|0|0,1,0,0,16,255,208
343,0,8,6,0,6,0,0,0,2|2|5|5|2|2|0|0,255|255|255|255|255|255|0|0,-1|1|-1|1|-3|3|0|0,-8|-8|-7|-7|-7|-7|0|0,-4|5|-5|5|-5|5|0|0,0|0|0|0|0|0|0|0,126|126|263|263|126|126|0|0,1,0,0,16,255,208
344,0,8,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|0|0|0|0|0|0|0,-1,0,0,16,255,208
345,0,8,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,7|7|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|126|0|0|0|0|0|0,-1,0,0,16,255,208
346,0,8,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-2|2|0|0|0|0|0|0,7|7|5|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,126|126|126|0|0|0|0|0,-1,0,0,16,255,208
347,0,8,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|0|0|0|0|0|0,-1,0,0,16,255,208
348,0,8,3,0,3,0,0,0,3|3|3|0|0|0|0|0,255|255|255|0|0|0|0|0,-2|2|0|0|0|0|0|0,8|8|5|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|214|214|0|0|0|0|0,-1,0,0,16,255,208
349,0,8,5,0,5,0,0,0,2|2|2|2|3|0|0|0,255|255|255|255|255|0|0|0,-2|2|-4|4|0|0|0|0,7|7|7|7|5|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,126|126|126|126|214|0|0|0,-1,0,0,16,255,208
350,0,8,4,0,4,0,0,0,3|3|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-2|2|-4|4|0|0|0|0,7|7|7|7|0|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,214|214|126|126|0|0|0|0,-1,0,0,16,255,208
351,0,8,6,0,6,0,0,0,3|3|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|-4|4|-1|1|0|0,7|7|7|7|6|6|0|0,-5|5|-8|8|-3|3|0|0,0|0|0|0|0|0|0|0,214|214|126|126|126|126|0|0,-1,0,0,16,255,208
352,0,8,4,0,4,0,0,0,3|3|3|3|0|0|0|0,255|255|255|255|0|0|0|0,-2|2|-4|4|0|0|0|0,7|7|8|8|0|0|0|0,-5|5|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,214|214|214|214|0|0|0|0,-1,0,0,16,255,208
353,0,8,4,0,4,0,0,0,2|2|5|5|0|0|0|0,255|255|255|255|0|0|0|0,-1|1|-1|1|0|0|0|0,8|8|7|7|0|0|0|0,-4|5|-5|5|0|0|0|0,0|0|0|0|0|0|0|0,126|126|263|263|0|0|0|0,-1,0,0,16,255,208
354,0,8,6,0,6,0,0,0,2|2|5|5|2|2|0|0,255|255|255|255|255|255|0|0,-1|1|-1|1|-3|3|0|0,8|8|7|7|7|7|0|0,-4|5|-5|5|-5|5|0|0,0|0|0|0|0|0|0|0,126|126|263|263|126|126|0|0,-1,0,0,16,255,208
355,0,2,1,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,21|21|0|0|0|0|0|0,-2|2|0|0|0|0|0|0,20|20|0|0|0|0|0|0,132|133|0|0|0|0|0|0,-1,0,0,20,255,208
356,0,2,1,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,21|21|21|21|0|0|0|0,-2|2|-4|4|0|0|0|0,20|20|20|20|0|0|0|0,132|133|132|133|0|0|0|0,-1,0,0,20,255,208
357,0,3,2,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,21|21|21|21|0|0|0|0,-2|2|-4|4|0|0|0|0,20|20|20|20|0|0|0|0,132|133|132|133|0|0|0|0,-1,0,0,20,255,208
358,0,3,2,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-6|6|-7|7|-5|5|0|0,21|21|21|21|21|21|0|0,-2|2|-4|4|-1|1|0|0,20|20|20|20|20|20|0|0,132|133|132|133|132|133|0|0,-1,0,0,20,255,208
359,0,2,2,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-6|6|-7|7|-5|5|0|0,21|21|21|21|21|21|0|0,-2|2|-4|4|-1|1|0|0,20|20|20|20|20|20|0|0,132|133|132|133|132|133|0|0,-1,0,0,20,255,208
360,0,2,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
361,0,1,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
362,0,2,3,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
363,0,2,2,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|-7|7|-5|5|0|0,21|21|21|21|21|21|0|0,-2|2|-4|4|-1|1|0|0,20|20|20|20|20|20|0|0,151|152|151|152|151|152|0|0,-1,0,0,20,255,208
364,0,2,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
365,0,1,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
366,0,3,1,4,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,233|233|0|0|0|0|0|0,0,0,0,13,255,208
367,0,8,1,0,1,0,0,0,112|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,31|0|0|0|0|0|0|0,1,0,0,7,6,208
368,0,9,2,0,2,0,0,0,112|112|0|0|0|0|0|0,255|255|0|0|0|0|0|0,1|-1|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,31|31|0|0|0|0|0|0,1,0,0,7,6,208
369,0,10,3,0,3,0,0,0,112|112|112|0|0|0|0|0,255|255|255|0|0|0|0|0,1|-1|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,31|31|31|0|0|0|0|0,1,0,0,7,6,208
370,0,11,4,0,4,0,0,0,112|112|112|112|0|0|0|0,255|255|255|255|0|0|0|0,1|-1|0|0|0|0|0|0,-2|-2|0|0|0|0|0|0,0|0|-3|3|0|0|0|0,0|0|0|0|0|0|0|0,31|31|31|31|0|0|0|0,1,0,0,7,6,208
371,0,12,1,0,1,0,0,0,116|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,32|0|0|0|0|0|0|0,1,0,0,7,6,208
372,0,12,2,0,4,0,0,0,112|116|112|116|0|0|51|40,255|255|255|255|117|2|254|193,-1|0|1|0|40|-55|-125|-5,-3|-2|-3|-2|-63|-120|14|73,0|0|0|0|-60|1|-58|6,0|0|0|0|-53|85|-119|-27,31|32|31|32|198|52169|35157|50917,1,0,0,7,6,208
373,0,12,3,0,3,0,0,0,112|116|112|196|137|22|144|196,255|255|255|196|0|49|192|163,-1|0|1|6|-14|-59|0|67,-3|-2|-3|-102|67|3|-33|1,0|0|0|-119|22|-56|-59|-72,0|0|0|98|0|-51|49|-119,31|32|31|49201|5771|50574|42659|35268,1,0,0,7,6,208
374,0,12,3,0,3,0,0,0,112|113|112|22|164|196|185|4,255|255|255|154|132|13|223|1,-1|0|1|-119|22|-92|-60|-55,-4|-3|-4|-27|-58|6|-60|-59,0|0|0|-59|-59|0|-55|-53,0|0|0|-55|-53|85|-119|-27,31|32|31|27136|27137|39428|17256|191,1,0,0,7,6,208
375,0,12,2,0,2,0,0,0,113|113|197|196|62|222|197|140,255|255|238|197|201|203|85|139,0|0|126|10|38|-117|29|-72,-4|-4|-51|33|115|6|51|-55,-6|6|-21|2|51|-64|-93|10,0|0|126|6|-4|-111|-85|-110,32|32|21760|60555|32452|9738|7563|20107,1,0,0,7,6,208
376,0,12,4,0,4,0,0,0,113|113|112|112|85|139|236|131,255|255|255|255|118|12|141|126,0|0|1|-1|-84|60|79|114,-4|-4|-1|-1|-111|-13|-92|50,-6|6|0|0|6|-76|26|-51,0|0|0|0|22|31|-117|78,32|32|31|31|59398|32|58763|51805,1,0,0,7,6,208
377,0,12,3,0,3,0,0,0,114|112|112|126|6|232|4|0,255|255|255|0|114|30|131|199,0|1|-1|31|50|-64|-71|0,-4|-1|-1|-82|-10|-47|-118|-63,0|0|0|78|-3|-13|-92|-86,0|0|0|-64|-93|10|-58|-61,33|31|31|30362|57090|51457|21955|58761,1,0,0,7,6,208
378,0,11,1,0,2,0,0,0,3|3|154|14|6|223|1|191,255|255|30|87|154|242|44|191,2|-2|-72|-57|30|87|-102|19,-1|-1|1|-55|-53|-76|15|-24,0|0|60|7|116|10|60|3,0|0|-72|3|0|-24|97|0,99|99|12808|59647|1494|50314|32548|7330,1,0,0,1,0,208
