id,animation,turret,fireFrequency,xMove,yMove,xAccel,yAccel,xCAccel,yCAccel,startX,startY,startXC,startYC,armor,size,graphic,explosionType,animate,shapeBank,xRev,yRev,deathGraphic,deathLevel,deathAnimation,launchFrequency,launchType,value,enemyDie,shapeBankFile
368,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,7,-1,0,0,0,0,0,newshn.shp
369,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,51,-1,0,0,0,0,0,newshn.shp
370,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,53,-1,0,0,0,0,0,newshn.shp
371,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,55,-1,0,0,0,0,0,newshn.shp
372,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,87,-1,0,0,0,0,0,newshn.shp
373,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,89,-1,0,0,0,0,0,newshn.shp
374,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,91,-1,0,0,0,0,0,newshn.shp
375,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,93,-1,0,0,0,0,0,newshn.shp
376,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,18,-1,0,0,0,0,0,newshn.shp
377,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,115,-1,0,0,0,0,0,newshn.shp
378,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,127,-1,0,0,0,0,0,newshn.shp
379,9,153|0|0,45|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,119|229|233|237|241|237|233|229|119|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,129,-1,0,0,0,0,0,newshn.shp
380,9,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,121|231|235|239|243|239|235|231|121|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,131,-1,0,0,0,0,0,newshn.shp
381,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,123,-1,0,0,0,0,0,newshn.shp
382,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,153,-1,0,0,0,0,0,newshn.shp
383,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,165,-1,0,0,0,0,0,newshn.shp
384,9,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,157|267|271|275|279|275|271|267|157|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,167,-1,0,0,0,0,0,newshn.shp
385,9,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,159|269|273|277|281|277|273|269|159|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,169,-1,0,0,0,0,0,newshn.shp
386,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,161,-1,0,0,0,0,0,newshn.shp
387,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,193,-1,0,0,0,0,0,newshn.shp
388,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,195,-1,0,0,0,0,0,newshn.shp
389,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,0,18,0,0,197,-1,0,0,0,0,0,newshn.shp
390,6,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,1|2|3|4|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,1,21,0,0,0,0,0,0,0,10,0,newshq.shp
391,6,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,7|8|9|10|11|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,1,21,0,0,0,0,0,0,0,25,0,newshq.shp
392,6,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,26|27|28|29|30|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0,37,1,21,0,0,0,0,0,0,0,50,0,newshq.shp
393,6,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,20|21|22|23|24|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,1,21,0,0,0,0,0,0,0,75,0,newshq.shp
394,16,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,32|32|33|33|34|34|35|35|36|36|35|35|34|34|33|33|0|0|0|0,39,1,21,0,0,0,0,0,0,0,100,0,newshq.shp
395,16,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,14|14|15|15|16|16|17|17|18|18|17|17|16|16|15|15|0|0|0|0,40,1,21,0,0,0,0,0,0,0,250,0,newshq.shp
396,16,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,51|51|52|52|53|53|54|54|55|55|54|54|53|53|52|52|0|0|0|0,41,1,21,0,0,0,0,0,0,0,500,0,newshq.shp
397,18,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,39|39|39|41|41|41|43|43|43|45|45|45|47|47|47|49|49|49|0|0,42,1,21,0,0,0,0,0,0,0,1000,0,newshq.shp
398,18,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,77|77|77|79|79|79|81|81|81|83|83|83|85|85|85|87|87|87|0|0,43,1,21,0,0,0,0,0,0,0,2500,0,newshq.shp
399,18,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,115|115|115|117|117|117|119|119|119|121|121|121|123|123|123|125|125|125|0|0,44,1,21,0,0,0,0,0,0,0,5000,0,newshq.shp
400,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,200,1,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,115,100,0,0,0,0,0,newsht.shp
401,1,154|0|0,45|0|0,0,0,0,0,0,0,0,0,0,0,200,1,3|117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,100,-1,0,0,0,0,newsht.shp
402,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,200,1,5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,119,100,0,0,0,0,0,newsht.shp
403,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,200,1,7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,121,100,0,0,0,0,0,newsht.shp
404,1,154|0|0,45|0|0,0,0,0,0,0,0,0,0,0,0,200,1,9|123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,100,-1,0,0,0,0,newsht.shp
405,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,200,1,11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,125,100,0,0,0,0,0,newsht.shp
406,5,154|0|0,30|0|0,0,0,0,0,0,0,0,0,0,0,200,1,39|77|79|77|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,2,24,5,0,153,100,0,0,0,0,0,newsht.shp
407,1,154|0|0,45|0|0,0,0,0,0,0,0,0,0,0,0,0,1,41|155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,0,-1,0,0,0,0,newsht.shp
408,1,154|116|0,60|30|0,0,0,0,0,0,0,0,0,0,0,200,1,43|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,100,-1,0,0,0,0,newsht.shp
409,1,154|116|0,60|30|0,0,0,0,0,0,0,0,0,0,0,200,1,45|159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,100,-1,0,0,0,0,newsht.shp
410,1,154|0|0,45|0|0,0,0,0,0,0,0,0,0,0,0,0,1,47|161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,0,24,5,0,2,0,-1,0,0,0,0,newsht.shp
411,5,154|0|0,30|0|0,0,0,0,0,0,0,0,0,0,0,200,1,49|87|85|87|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33,2,24,5,0,163,100,0,0,0,0,0,newsht.shp
412,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,0,12,0,0,0,0,0,0,0,250,0,newshh.shp
413,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,0,12,0,0,0,0,0,0,0,0,0,newshh.shp
414,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,0,12,0,0,0,0,0,0,0,0,0,newshh.shp
415,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,0,12,0,0,0,0,0,0,0,0,0,newshh.shp
416,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3,0,12,0,0,41,-1,0,0,0,0,0,newshh.shp
417,1,0|0|0,0|0|0,0,0,0,0,8,4,130,-13,125,0,50,1,89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,12,2,2,0,0,0,0,0,0,0,newshh.shp
418,1,0|0|0,0|0|0,0,0,0,0,4,2,130,-13,125,0,50,1,127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,12,4,4,0,0,0,0,0,0,0,newshh.shp
419,1,0|0|0,0|0|0,0,0,0,0,2,2,130,-13,125,0,50,1,91|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,12,8,4,0,0,0,0,0,0,0,newshh.shp
420,1,0|0|0,0|0|0,0,0,0,0,1,1,130,-13,125,0,50,1,77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,12,16,8,0,0,0,0,0,0,0,newshh.shp
421,1,0|0|0,0|0|0,0,0,0,0,1,1,130,-13,125,0,50,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,12,16,8,0,0,0,0,0,0,0,newshh.shp
422,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,10,1,17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0,12,4,0,0,0,0,0,0,150,0,newshh.shp
423,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,10,1,55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0,12,4,0,0,0,0,0,0,0,0,newshh.shp
424,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,10,1,93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0,12,4,0,0,0,0,0,0,0,0,newshh.shp
425,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,20,1,131|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0,12,4,0,0,0,0,0,0,0,0,newshh.shp
426,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,153|153|89|89|85|85|81|81|77|77|0|0|0|0|0|0|13|9|5|1,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
427,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,155|155|91|91|87|87|83|83|79|79|0|0|0|0|0|0|15|11|7|3,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
428,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,191|191|127|127|123|123|119|119|115|115|0|0|0|0|0|0|51|47|43|39,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
429,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,193|193|129|129|125|125|121|121|117|117|0|0|0|0|0|0|53|49|45|41,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
430,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,233|229|229|165|165|161|157|0|0|0|0|0|0|0|0|0|13|9|5|1,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
431,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,235|231|231|167|167|163|159|0|0|0|0|0|0|0|0|0|15|11|7|3,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
432,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,271|267|267|203|203|199|195|0|0|0|0|0|0|0|0|0|51|47|43|39,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
433,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,273|269|269|205|205|201|197|0|0|0|0|0|0|0|0|0|53|49|45|41,24,0,27,0,0,0,0,0,0,0,0,0,newsh#.shp
434,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,0,newsh8.shp
435,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,505,newsh8.shp
436,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,0,newsh8.shp
437,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,0,newsh8.shp
438,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,0,newsh8.shp
439,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,40,1,81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24,0,4,0,0,0,0,0,0,0,0,0,newsh8.shp
440,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,16,1,45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
441,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,16,1,47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
442,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,16,1,7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
443,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,16,1,9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
444,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,0,31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
445,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
446,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,0,15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
447,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,0,34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
448,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
449,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
450,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
451,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,0,88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
452,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
453,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,91|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
454,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,0,102|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,4,0,0,140,10,0,0,0,0,0,newsh8.shp
455,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,4,0,171|171|190|190|209|209|228|228|0|0|0|0|0|0|0|0|0|0|0|0,0,1,23,0,0,0,0,0,0,4,5,0,newshs.shp
456,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,241|239|243|243|243|239|239|241|0|0|0|0|0|0|0|0|0|0|0|0,1,2,8,0,0,0,0,0,20,455,75,0,newshd.shp
457,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,20,0,0,87,-1,0,20,458,50,0,newshp.shp
458,12,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,5,0,19|19|38|38|57|57|76|76|57|57|38|38|0|0|0|0|0|0|0|0,0,1,20,0,0,0,0,0,0,0,15,0,newshp.shp
459,5,0|0|0,0|0|0,0,0,93,0,0,0,0,0,0,0,40,1,93|131|131|131|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,2,23,0,0,0,0,0,0,460,150,0,newshs.shp
460,12,0|0|0,0|0|0,0,5,0,0,0,0,0,0,0,0,2,0,95|95|114|114|133|133|152|152|133|133|114|114|0|0|0|0|0|0|0|0,0,1,20,0,0,0,0,0,0,0,7,0,newshp.shp
461,1,0|0|0,0|0|0,0,1,0,0,0,0,0,0,0,0,20,1,16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,8,0,0,0,0,0,0,0,20,0,newshd.shp
462,9,116|0|255,100|0|100,0,1,0,0,0,0,130,-13,125,0,20,1,93|55|18|18|18|55|55|55|93|0|0|0|0|0|0|0|0|0|0|0,0,2,8,0,0,0,0,0,0,0,25,0,newshd.shp
463,1,0|0|0,0|0|0,0,4,0,0,0,0,0,0,0,0,80,1,191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,8,0,0,0,0,0,0,0,0,0,newshd.shp
464,1,0|0|0,0|0|0,0,0,0,0,0,2,0,0,0,0,254,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,4,3,0,0,0,0,0,0,0,newshe.shp
465,11,59|0|0,0|0|0,0,0,0,0,0,2,0,0,0,0,20,1,155|157|159|161|163|165|163|161|159|157|155|0|0|0|0|0|0|0|0|0,0,2,9,4,3,0,0,0,0,0,0,0,newshe.shp
466,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,254,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
467,11,59|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,155|157|159|161|163|165|163|161|159|157|155|0|0|0|0|0|0|0|0|0,0,2,9,0,0,0,0,0,0,0,0,0,newshe.shp
468,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
469,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
470,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
471,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
472,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
473,1,0|0|0,0|0|0,0,0,0,0,0,-8,0,0,0,0,0,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,2,0,0,0,-1,0,0,0,0,0,newsh4.shp
474,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,241|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,45,0,21,0,0,0,0,0,0,0,375,0,newshq.shp
475,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,243|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49,0,21,0,0,0,0,0,0,0,500,0,newshq.shp
476,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,46,0,21,0,0,0,0,0,0,0,800,0,newshq.shp
477,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,8,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,20,479,25,395,newshe.shp
478,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,4,1,233|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,15,394,newshe.shp
479,1,0|0|0,0|0|0,0,0,94,94,0,0,130,-13,125,0,1,1,235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,5,0,newshe.shp
480,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
481,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
482,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
483,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
484,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
485,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
486,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
487,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
488,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,40,501,0,0,newshf.shp
489,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,40,501,0,0,newshf.shp
490,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
