id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
278,0,6,4,0,4,0,0,0,1|1|1|1|21|0|0|0,100|100|98|98|32|109|111|118,-13|13|-2|2|44|100|115|58,0|0|13|13|49|93|21|0,-2|2|-4|4|32|32|32|97,0|0|0|0|100|105|44|100,6|44|224|223|14|0|8192|8224,0,0,0,13,255,192
279,0,6,3,0,3,0,0,0,2|2|1|0|0|0|0|32,100|100|98|109|111|118|32|32,-13|13|0|91|115|105|43|49,0|0|13|105|0|0|0|0,-2|2|0|0|0|0|0|32,0|0|0|99|109|112|32|32,16|54|63|13098|12338|19|0|8192,0,0,0,13,255,192
280,0,6,4,0,4,0,0,0,2|2|1|1|0|0|0|255,100|100|98|98|0|32|32|32,-13|13|-2|2|32|32|97|108,0|0|13|13|91|115|105|93,-2|2|-4|4|0|32|28|0,0|0|0|0|32|32|32|99,16|54|224|223|29817|8293|29808|8306,0,0,0,13,255,192
281,0,6,6,0,6,0,0,0,2|2|2|2|1|1|64|110,100|100|100|100|98|98|19|0,-13|13|-13|13|-2|2|32|109,-1|-1|1|1|13|13|58|91,-2|2|-2|2|-4|4|11|0,4|4|-4|-4|0|0|110|111,16|54|16|54|224|223|13|0,0,0,0,13,255,192
282,0,6,6,0,6,0,0,0,3|3|3|3|1|1|32|99,100|100|100|100|98|98|44|57,-13|13|-13|13|-2|2|0|0,0|0|0|0|13|13|98|32,-2|2|-2|2|-4|4|114|97,-7|-7|7|7|0|0|0|0,105|106|124|125|224|223|25454|8224,0,0,0,13,255,192
283,0,6,6,0,6,0,0,0,3|3|3|3|2|1|101|32,100|100|100|100|98|98|58|91,-13|13|-13|13|0|0|0|0,0|0|0|0|13|-13|110|101,-2|2|-2|2|0|0|114|97,-7|-7|7|7|0|0|0|32,105|106|124|125|73|82|26980|11357,0,0,0,13,255,192
284,0,6,7,0,7,0,0,0,3|3|3|3|2|1|1|32,100|100|100|100|98|98|98|32,-13|13|-13|13|0|-2|2|0,0|0|0|0|13|-13|-13|112,-2|2|-2|2|0|-4|4|116,-7|-7|7|7|0|0|0|115,105|106|124|125|73|243|242|27168,0,0,0,13,255,192
285,0,6,7,0,7,0,0,0,3|3|3|3|2|2|2|118,100|100|100|100|98|98|98|105,-13|13|-13|13|0|-9|9|0,0|0|0|0|13|-9|-9|114,-2|2|-2|2|0|-9|9|0,-7|-7|7|7|0|0|0|100,105|106|124|125|73|130|131|8224,0,0,0,13,255,192
286,0,6,8,0,8,0,0,0,3|3|3|3|2|2|2|2,100|100|100|100|98|98|98|98,-13|13|-13|13|-9|9|-9|9,0|0|0|0|-9|-9|9|9,-2|2|-2|2|-9|9|-9|9,-7|-7|7|7|0|0|0|0,105|106|124|125|130|131|149|150,0,0,0,13,255,192
287,0,6,1,0,1,0,0,0,2|115|117|98|32|32|100|105,98|54|52|48|28|0|0|0,0|32|32|32|32|99|109|112,0|32|99|104|44|98|121|116,0|32|112|116|114|32|101|115,0|91|100|105|93|32|17|0,73|8192|8224|27168|25966|8224|28224|25711,1,0,0,13,255,192
288,0,6,3,0,3,0,0,0,2|1|1|115|58|91|100|105,98|98|98|108|11|0|0|0,0|-1|1|64|110|111|100|114,0|-1|-1|58|0|0|0|0,0|-4|4|0|0|0|0|0,0|0|0|0|0|0|13|0,73|63|63|28526|29284|30561|27713|14956,1,0,0,13,255,192
289,0,6,4,0,4,0,0,0,1|1|1|1|0|0|0|32,98|98|98|98|101|99|32|32,-1|1|-2|2|0|0|0|32,0|0|-1|-1|110|122|32|32,-4|4|-8|8|110|115|116|97,0|0|0|0|0|0|0|-1,63|63|63|63|65535|14|0|31743,1,0,0,13,255,192
290,0,6,5,0,5,0,0,0,1|1|1|1|1|111|103|114,98|98|98|98|98|97|114|99,-1|1|-2|2|0|0|0|0,-1|-1|-2|-2|0|32|100|111,-4|4|-8|8|0|44|119|105,0|0|0|0|0|0|0|0,63|63|63|63|63|8224|8224|29285,1,0,0,13,255,192
291,0,6,4,0,4,0,0,0,2|2|1|1|100|101|115|116,98|98|98|98|44|108|0|0,-1|1|-3|3|45|0|0|0,0|0|-1|-1|32|32|118|97,-4|4|-8|8|32|123|65|108,0|0|0|0|101|32|109|97,73|73|63|63|27746|29541|24864|25970,1,0,0,13,255,192
292,0,6,4,0,4,0,0,0,3|3|1|1|32|32|97|110,98|98|98|98|98|44|0|0,0|0|-2|2|13|0|0|0,1|1|-1|-1|32|32|109|97,-6|6|-8|8|116|44|0|0,0|0|0|0|14|0|0|0,143|144|63|63|29810|24950|29554|24876,1,0,0,13,255,192
293,0,6,4,0,4,0,0,0,3|3|2|2|53|54|99|44,98|98|98|98|53|54|100|44,0|0|-2|2|102|97|100|101,1|1|-1|-1|109|97|115|116,-6|6|-8|8|108|111|97|100,0|0|0|0|108|111|97|100,143|144|73|73|28518|29806|24936|25710,1,0,0,13,255,192
294,0,6,6,0,6,0,0,0,3|3|1|1|1|1|116|105,98|98|98|98|98|98|98|111,0|0|-1|1|-2|2|0|0,1|1|0|0|-1|-1|0|32,-6|6|-4|4|-8|8|108|112,0|0|0|0|0|0|0|0,143|144|63|63|63|63|8224|28515,1,0,0,13,255,192
295,0,6,6,0,6,0,0,0,3|3|2|2|1|1|0|0,98|98|98|98|98|98|109|117,0|0|-1|1|-3|3|112|108,1|1|0|0|-1|-1|111|114,-6|6|-4|4|-8|8|115|110,0|0|0|0|0|0|0|0,143|144|73|73|63|63|8224|26739,1,0,0,13,255,192
296,0,6,6,0,6,0,0,0,3|3|3|3|3|3|44|125,98|98|98|98|98|98|20|0,0|0|-3|-3|3|3|32|32,1|1|-2|-2|-2|-2|116|44,-6|6|-12|0|0|12|44|0,0|0|0|0|0|0|12|0,143|144|143|144|143|144|29549|65324,1,0,0,13,255,192
297,0,6,8,0,8,0,0,0,3|3|3|3|3|3|3|3,98|98|98|98|98|98|98|98,-1|-1|1|1|-3|-3|3|3,0|0|0|0|-2|-2|-2|-2,-12|0|0|12|-24|-12|12|24,0|0|0|0|0|0|0|0,143|144|143|144|143|144|143|144,1,0,0,13,255,192
298,80,20,8,3,8,0,0,0,128|128|128|128|128|128|128|128,255|255|255|255|255|255|255|255,0|0|1|-1|1|-1|1|-1,1|-1|1|1|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,271|271|271|271|271|271|271|271,0,0,0,8,255,208
299,0,90,1,3,1,0,0,0,99|83|116|97|116|66|97|114,255|32|3|0|0|0|0|118,120|114|33|0|0|0|0|32,2|32|115|116|97|116|100|109,-20|32|58|32|97|114|114|97,20|91|49|46|46|50|93|32,263|30496|29295|15204|0|0|8192|48,0,0,160,0,255,208
300,0,7,2,0,2,0,0,0,1|1|40|120|49|44|121|49,255|255|50|44|121|50|32|58,-10|10|111|114|100|59|32|99,0|0|32|58|32|98|121|116,0|0|59|32|5|0|0|0,0|0|101|103|105|110|30|0,227|227|8224|24930|10354|12664|31020|8241,0,0,0,26,255,208
301,0,7,2,0,2,0,0,0,2|2|30|0|0|0|0|32,107|107|98|97|114|40|120|49,-10|10|49|43|49|44|120|50,0|0|50|45|49|44|99|111,0|0|32|41|59|104|30|0,0|0|0|32|32|32|98|97,601|601|31020|8242|11296|12920|31020|8242,0,0,0,26,255,208
302,0,7,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|98,-9|9|9|-9|22|0|0|0,2|-2|2|-2|111|114|32|116,0|0|0|0|58|61|49|32,0|0|0|0|32|100|111|105,227|227|227|227|26217|29472|24948|25204,0,0,0,26,255,208
303,0,7,4,0,4,0,0,0,2|1|2|1|105|110|49|0,107|255|107|255|32|32|32|32,-9|9|9|-9|116|100|109|103,2|-2|2|-2|112|50|93|58,0|0|0|0|59|32|32|123,0|0|0|0|101|114|32|116,601|227|601|227|30061|32109|27|0,0,0,0,26,255,208
304,0,7,6,0,6,0,0,0,2|1|2|1|1|1|49|48,107|255|107|255|255|255|0|0,-9|9|9|-9|-10|10|32|32,2|-2|2|-2|0|0|101|109,0|0|0|0|0|0|93|46,0|0|0|0|0|0|109|61,601|227|601|227|227|227|23858|8233,0,0,0,26,255,208
305,0,7,7,0,7,0,0,0,2|1|2|1|2|2|1|49,107|255|107|255|107|107|255|0,-9|9|9|-9|-10|10|0|32,2|-2|2|-2|0|0|-10|110,0|0|0|0|0|0|0|112,0|0|0|0|0|0|0|108,601|227|601|227|601|601|227|28781,0,0,0,26,255,208
306,0,7,7,0,7,0,0,0,2|2|2|2|2|2|1|116,107|107|107|107|107|107|255|101,-9|9|9|-9|-10|10|0|110,2|-2|2|-2|0|0|-10|112,0|0|0|0|0|0|0|108,0|0|0|0|0|0|0|0,601|601|601|601|601|601|227|25716,0,0,0,26,255,208
307,0,7,6,0,6,0,0,0,2|1|2|1|4|4|116|100,107|255|107|255|105|105|112|50,-9|9|9|-9|-6|6|104|101,2|-2|2|-2|0|0|98|97,0|0|0|0|0|0|50|93,0|0|0|0|0|0|0|0,601|227|601|227|582|582|8192|96,0,0,0,26,255,208
308,0,7,6,0,6,0,0,0,2|2|2|2|4|4|104|101,107|107|107|107|105|105|110|32,-9|9|9|-9|-6|6|114|91,2|-2|2|-2|0|0|97|116,0|0|0|0|0|0|59|32,0|0|0|0|0|0|103|91,601|601|601|601|582|582|23858|8251,0,0,0,26,255,208
309,0,7,8,0,8,0,0,0,2|1|2|1|1|1|4|4,107|255|107|255|255|255|105|105,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|227|601|227|227|227|582|582,0,0,0,26,255,208
310,0,7,8,0,8,0,0,0,2|2|2|2|1|1|4|4,107|107|107|107|255|255|105|105,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|601|601|601|227|227|582|582,0,0,0,26,255,208
311,0,11,1,0,1,0,0,0,1|49|56|43|115|116|97|116,90|111|108|91|49|93|41|59,120|0|0|0|0|32|32|32,120|32|98|97|114|88|40|49,-13|48|44|55|44|50|49|48,14|49|50|44|49|49|53|41,227|81|0|8192|8224|8224|24930|22642,0,0,6,26,255,208
312,0,21,1,7,1,0,0,0,2|100|105|118|32|49|48|41,90|55|44|49|56|53|43|40,120|116|97|116|100|109|103|91,120|93|43|53|41|32|100|105,-18|32|49|48|44|49|50|44,20|49|56|43|115|116|97|116,601|23404|23858|15145|10|0|8192|25888,0,0,7,26,255,208
313,0,16,1,7,1,0,0,0,2|32|40|115|116|97|116|98,90|114|91|49|93|62|48|41,120|116|104|101|110|32|98|101,120|105|110|32|32|123|49|32,-24|97|114|32|125|100|44|0,24|0|0|32|32|116|101|109,601|15674|13617|15157|26912|8294|25964|25974,0,0,8,26,255,208
314,0,8,1,7,1,0,0,0,2|58|61|50|53|48|59|102,90|0|0|0|0|32|32|32,120|32|98|97|114|88|40|116,120|109|112|119|45|50|54|44,-24|44|116|101|109|112|119|43,24|54|44|49|50|44|49|49,601|59|85|0|8192|8224|8224|24930,0,0,8,26,255,208
315,0,16,2,7,2,0,0,0,2|2|49|93|32|100|105|118,90|90|48|41|44|55|44|116,120|120|112|119|43|40|115|116,120|120|100|109|103|91|49|93,-30|-18|41|32|100|105|118|32,24|24|44|49|50|44|49|49,601|601|29793|28515|23404|23857|15145|6,0,0,8,26,255,208
316,0,8,2,7,2,0,0,0,2|2|0|0|0|32|32|105,45|45|115|116|97|116|99|111,120|120|49|93|62|48|32|116,120|120|110|32|100|101|99|40,-40|-8|97|116|99|111|108|91,24|24|41|59|39|0|0|0,601|601|8294|29811|29793|28515|23404|23858,0,0,8,26,255,208
317,0,16,3,7,3,0,0,0,2|2|2|91|50|93|41|59,45|45|90|0|0|101|110|100,120|120|120|0|0|0|0|-1,120|120|120|0|0|112|114|111,-40|-8|-24|117|114|101|32|68,24|24|4|116|119|111|114|107,601|601|601|25088|26469|28265|70|0,0,0,8,26,255,208
318,0,8,1,5,1,0,0,0,4|108|32|116|104|101|110|32,90|117|116|80|97|99|107|101,120|94|46|76|101|110|103|116,120|58|61|50|32|101|108|115,-24|32|79|117|116|80|97|99,24|101|116|94|46|76|101|110,582|14952|14653|59|20|0|20224|29813,0,0,8,26,255,208
319,0,16,2,5,2,0,0,0,4|4|36|0|0|0|0|32,90|90|32|32|32|98|121|116,120|120|80|97|117|115|101|82,120|120|117|101|115|116|41|32,-30|-18|32|32|32|115|104|108,24|24|43|0|36|0|0|0,582|582|8224|25120|29817|10341|28233|24903,0,0,8,26,255,208
320,0,8,2,5,2,0,0,0,4|4|32|53|43|111|36|0,45|45|0|32|32|32|32|32,120|120|121|116|101|40|83|107,120|120|76|101|118|101|108|82,-40|-8|117|101|115|116|41|32,24|24|104|108|32|54|43|109,582|582|8192|8224|8224|25120|29817|10341,0,0,8,26,255,208
321,0,16,3,5,3,0,0,0,4|4|4|115|104|108|32|55,45|45|90|0|0|0|0|0,120|120|120|0|0|79|117|116,120|120|120|107|101|116|94|46,-50|8|-24|97|91|54|93|58,24|24|4|102|102|105|99|117,582|582|582|27749|25915|28|0|20224,0,0,8,26,255,208
322,0,4,2,0,2,0,0,0,1|1|61|118|97|114|122|46,255|255|59|111|29|0|0|0,0|0|117|116|80|97|99|107,12|12|94|46|68|97|116|97,-5|5|93|58|61|118|97|114,0|0|112|121|66|59|0|0,225|225|23|0|31488|25972|29816|26739,0,0,0,26,255,208
323,0,5,3,0,3,0,0,0,1|1|1|0|0|32|32|32,255|255|255|46|68|105|102|58,0|-2|2|116|40|105|110|105,12|11|11|108|100|105|102|102,0|0|0|108|116|121|41|43,0|0|0|105|102|58|39|43,225|225|225|26982|30051|29804|27769|30309,0,0,0,26,255,208
324,0,5,4,0,4,0,0,0,1|1|1|1|125|114|0|0,255|255|255|255|23|0|0|0,-2|2|-4|4|120|116|115|104,11|11|12|12|52|48|44|52,0|0|0|0|45|50|48|44,0|0|0|0|0|32|32|32,225|225|225|225|26995|25454|8293|24940,0,0,0,26,255,208
325,0,6,5,0,5,0,0,0,1|1|1|1|1|52|44|50,255|255|255|255|255|108|83|104,0|-3|3|-6|6|97|12|0,12|11|11|9|9|99|40|116,0|0|0|0|0|59|125|32,0|0|0|0|0|110|18|0,225|225|225|225|225|8299|26691|25445,0,0,0,26,255,208
326,0,6,6,0,6,0,0,0,1|1|1|1|1|1|61|97,255|255|255|255|255|255|114|101,-3|3|-6|6|0|0|101|116,11|11|9|9|12|12|80|108,0|0|0|0|-4|4|109|44,0|0|0|0|0|0|44|85,225|225|225|225|225|225|28233|26982,0,0,0,26,255,208
327,0,6,4,0,4,0,0,0,1|1|2|2|0|111|28|0,255|255|255|255|102|32|76|111,-6|6|0|0|110|110|101|99,9|9|11|11|32|116|104|101,0|0|8|-8|103|105|110|114,0|0|0|0|0|32|32|32,225|225|244|244|29757|30066|15205|17,0,0,0,26,255,208
328,0,6,5,0,5,0,0,0,1|1|2|2|2|0|0|0,255|255|255|255|255|110|100|32,-5|5|3|-3|0|0|0|0,9|9|11|11|12|32|71|97,0|0|0|0|0|116|68|101,0|0|0|0|0|32|116|104,225|225|244|244|244|20837|26997|17524,0,0,0,26,255,208
329,0,6,6,0,6,0,0,0,1|1|3|3|2|2|32|32,255|255|255|255|255|255|80|97,-6|6|3|-3|0|0|76|101,9|9|11|11|12|12|41|32,0|0|0|0|-8|8|112|97,0|0|0|0|0|0|76|101,225|225|244|244|244|244|28233|24944,0,0,0,26,255,208
330,0,6,6,0,6,0,0,0,2|2|3|2|2|2|110|32,255|255|255|255|255|255|27|0,-6|6|3|-3|0|0|32|32,9|9|11|11|12|12|121|101,0|0|0|0|-8|8|108|58,0|0|0|0|0|0|35|0,244|244|244|244|244|244|28233|24912,0,0,0,26,255,208
331,0,6,7,0,7,0,0,0,2|2|3|2|2|2|3|0,255|255|255|255|255|255|255|32,-8|8|6|-6|3|-3|0|121,9|9|10|10|11|11|12|118,0|0|0|0|0|0|0|101,0|0|0|0|0|0|0|32,244|244|244|244|244|244|244|24934,0,0,0,26,255,208
332,0,6,8,0,8,0,0,0,5|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|-4|4|-6|6|0|-3|3,12|12|12|9|9|12|11|11,0|-4|4|0|0|0|0|0,0|-6|-6|0|0|9|0|0,244|244|244|244|244|226|226|226,0,0,0,26,255,208
333,0,8,1,0,1,0,0,0,2|32|32|105|102|32|32|32,255|32|32|32|40|73|110|80,0|99|107|101|116|94|46|68,-6|116|97|91|53|93|32|97,0|100|32|36|49|48|62|48,0|32|111|114|63|0|0|0,126|8224|8224|8224|8224|8224|8224|8224,1,0,0,16,255,208
334,0,8,2,0,2,0,0,0,2|2|91|53|93|32|97|110,255|255|36|49|48|62|48|41,-1|1|104|101|110|32|80|97,-7|-7|101|71|97|109|101|59,-5|5|0|0|0|32|32|32,0|0|32|105|102|32|32|32,126|126|18728|20590|25441|25963|24180|17454,1,0,0,16,255,208
335,0,8,3,0,3,0,0,0,2|2|2|114|58|0|0|0,255|255|255|32|32|32|32|32,-2|2|0|32|32|32|32|32,-7|-7|-5|101|79|117|116|80,-5|5|0|101|116|46|68|97,0|0|0|53|93|32|97|110,126|126|126|10544|29728|25960|8302|25954,1,0,0,16,255,208
336,0,8,2,0,2,0,0,0,3|3|32|32|32|32|32|32,255|255|32|68|111|73|110|71,-1|1|101|83|101|116|117|112,-8|-8|36|0|0|0|0|32,-5|5|32|32|32|32|32|32,0|0|32|32|32|32|32|32,214|214|29804|24903|25965|15674|24934|29548,1,0,0,16,255,208
337,0,8,3,0,3,0,0,0,3|3|3|32|32|32|32|32,255|255|255|89|111|117|114|73,-2|2|0|109|101|77|101|110,-8|-8|-5|113|117|101|115|116,-5|5|0|97|108|115|101|59,0|0|0|0|0|32|32|32,214|214|214|8224|8224|8224|8224|26912,1,0,0,16,255,208
338,0,8,5,0,5,0,0,0,2|2|2|2|3|121|101|110,255|255|255|255|255|108|58|61,-2|2|-4|4|0|32|22|0,-7|-7|-7|-7|-5|32|32|32,-5|5|-8|8|0|32|32|32,0|0|0|0|0|101|110|100,126|126|126|126|214|0|8192|8224,1,0,0,16,255,208
339,0,8,4,0,4,0,0,0,3|3|2|2|116|94|46|68,255|255|255|255|53|93|32|97,-2|2|-4|4|52|48|62|48,-7|-7|-7|-7|58|0|0|0,-5|5|-8|8|32|32|32|32,0|0|0|0|32|32|32|32,214|214|126|126|25441|25963|11892|24900,1,0,0,16,255,208
340,0,8,6,0,6,0,0,0,3|3|2|2|2|2|98|101,255|255|255|255|255|255|0|0,-2|2|-4|4|-1|1|32|32,-7|-7|-7|-7|-6|-6|32|32,-5|5|-8|8|-3|3|101|108,0|0|0|0|0|0|61|116,214|214|126|126|126|126|25965|17266,1,0,0,16,255,208
341,0,8,4,0,4,0,0,0,3|3|3|3|98|32|32|36,255|255|255|255|12|0|0|0,-2|2|-4|4|32|100|98|32,-7|-7|-8|-8|54|121|9|0,-5|5|-8|8|32|32|32|109,0|0|0|0|13|0|0|0,214|214|214|214|29472|11369|13877|13,1,0,0,16,255,208
342,0,8,4,0,4,0,0,0,2|2|5|5|0|32|32|32,255|255|255|255|100|108|17|0,-1|1|-1|1|32|32|106|110,-8|-8|-7|-7|101|114|116|108,-4|5|-5|5|14|0|0|0,0|0|0|0|106|109|112|32,126|126|263|263|0|0|25600|11,1,0,0,16,255,208
343,0,8,6,0,6,0,0,0,2|2|5|5|2|2|109|112,255|255|255|255|255|255|115|115,-1|1|-1|1|-3|3|44|50,-8|-8|-7|-7|-7|-7|32|106,-4|5|-5|5|-5|5|110|99,0|0|0|0|0|0|116|98,126|126|263|263|126|126|0|8192,1,0,0,16,255,208
344,0,8,1,0,1,0,0,0,2|115|104|32|100|115|0|0,255|0|0|118|12|0|0|0,0|32|32|109|111|118|32|98,6|44|49|55|50|108|11|0,0|0|0|32|32|115|117|98,0|98|112|44|112|121|0|0,126|27392|12|0|8192|27936|30319|25120,-1,0,0,16,255,208
345,0,8,2,0,2,0,0,0,2|2|120|44|112|120|0|0,255|255|0|108|16|0|0|0,-1|1|32|109|111|118|32|101,7|7|83|101|103|65|48|48,-5|5|21|0|0|0|0|32,0|0|111|118|32|100|115|44,126|126|29283|25957|29550|26469|11|0,-1,0,0,16,255,208
346,0,8,3,0,3,0,0,0,2|2|2|109|111|118|32|99,255|255|255|56|52|0|70|0,-2|2|0|64|68|114|97|119,7|7|5|112|89|58|32|32,-5|5|0|32|32|32|32|32,0|0|0|32|32|32|123|65,126|126|126|8224|22594|20525|8280|17184,-1,0,0,16,255,208
347,0,8,2,0,2,0,0,0,3|3|73|45|88|112|111|115,255|255|0|0|0|0|0|67,-1|1|0|0|0|32|32|99,8|8|32|98|112|44|99|120,-5|5|0|0|0|32|32|106,0|0|32|64|68|97|114|107,214|214|12|0|8192|27936|30319|25632,-1,0,0,16,255,208
348,0,8,3,0,3,0,0,0,3|3|3|32|97|100|100|32,255|255|255|36|48|65|125|97,-2|2|0|0|0|32|15|0,8|8|5|32|32|109|111|118,-5|5|0|44|51|50|48|45,0|0|0|0|0|0|0|64,214|214|214|28783|14936|0|0|27392,-1,0,0,16,255,208
349,0,8,5,0,5,0,0,0,2|2|2|2|3|32|32|115,255|255|255|255|255|44|115|105,-2|2|-4|4|0|32|32|106,7|7|7|7|5|111|67|0,-5|5|-8|8|0|32|32|110,0|0|0|0|0|101|5|0,126|126|126|126|214|0|8192|24864,-1,0,0,16,255,208
350,0,8,4,0,4,0,0,0,3|3|2|2|120|44|99|120,255|255|255|255|0|32|32|106,-2|2|-4|4|78|111|114|109,7|7|7|7|0|0|0|32,-5|5|-8|8|32|100|120|44,0|0|0|0|53|32|11|0,214|214|126|126|25632|11384|30817|11,-1,0,0,16,255,208
351,0,8,6,0,6,0,0,0,3|3|2|2|2|2|111|118,255|255|255|255|255|255|58|91,-2|2|-4|4|-1|1|0|0,7|7|7|7|6|6|32|97,-5|5|-8|8|-3|3|0|0,0|0|0|0|0|0|32|97,214|214|126|126|126|126|8192|29472,-1,0,0,16,255,208
352,0,8,4,0,4,0,0,0,3|3|3|3|108|44|97|104,255|255|255|255|0|32|32|109,-2|2|-4|4|115|58|91|100,7|7|8|8|93|44|97|108,-5|5|-8|8|0|32|32|105,0|0|0|0|105|111|8|0,214|214|214|214|29472|27753|16|0,-1,0,0,16,255,208
353,0,8,4,0,4,0,0,0,2|2|5|5|0|0|0|32,255|255|255|255|32|100|105|44,-1|1|-1|1|0|0|0|123,8|8|7|7|98|32|98|112,-4|5|-5|5|125|114|8|0,0|0|0|0|32|100|101|99,126|126|263|263|8192|27168|28781|16416,-1,0,0,16,255,208
354,0,8,6,0,6,0,0,0,2|2|5|5|2|2|78|111,255|255|255|255|255|255|0|0,-1|1|-1|1|-3|3|0|32,8|8|7|7|7|7|108|44,-4|5|-5|5|-5|5|93|66,0|0|0|0|0|0|32|109,126|126|263|263|126|126|8192|24864,-1,0,0,16,255,208
355,0,2,1,0,2,0,0,0,1|1|32|97|100|100|32|97,255|255|100|108|11|0|0|0,-6|6|32|97|100|100|32|97,21|21|100|108|11|0|0|0,-2|2|32|97|100|100|32|97,20|20|100|108|10|0|0|0,132|133|29288|24864|11372|25906|11|0,-1,0,0,20,255,112
356,0,2,1,0,4,0,0,0,1|1|1|1|111|118|32|101,255|255|255|255|105|45|50|52,-6|6|-7|7|0|0|0|0,21|21|21|21|0|0|0|32,-2|2|-4|4|32|100|105|101,20|20|20|20|0|68|8|0,132|133|132|133|29472|30057|16|0,-1,0,0,20,255,112
357,0,3,2,0,4,0,0,0,1|1|1|1|0|0|0|105,255|255|255|255|0|32|32|97,-6|6|-7|7|105|44|53|54,21|21|21|21|0|123|32|32,-2|2|-4|4|98|112|44|36,20|20|20|20|0|0|0|0,132|133|132|133|25632|25445|25376|120,-1,0,0,20,255,112
358,0,3,2,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-6|6|-7|7|-5|5|45|78,21|21|21|21|21|21|45|45,-2|2|-4|4|-1|1|8|0,20|20|20|20|20|20|114|109,132|133|132|133|132|133|30319|24864,-1,0,0,20,255,112
359,0,2,2,0,6,0,0,0,1|1|1|1|1|1|115|58,255|255|255|255|255|255|93|44,-6|6|-7|7|-5|5|0|32,21|21|21|21|21|21|105|101,-2|2|-4|4|-1|1|32|100,20|20|20|20|20|20|16|0,132|133|132|133|132|133|30561|28524,-1,0,0,20,255,112
360,0,2,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,112
361,0,1,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,112
362,0,2,3,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,112
363,0,2,2,0,6,0,0,0,2|2|2|2|2|2|104|114,255|255|255|255|255|255|14|0,-6|6|-7|7|-5|5|110|100,21|21|21|21|21|21|51|48,-2|2|-4|4|-1|1|0|32,20|20|20|20|20|20|120|44,151|152|151|152|151|152|25888|14963,-1,0,0,20,255,112
364,0,2,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,112
365,0,1,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,112
366,0,3,1,4,2,0,0,0,1|1|32|98|112|32|22|0,255|255|0|32|32|123|69|110,0|0|111|102|32|83|109|111,6|6|104|105|101|115|32|54,-4|4|0|0|0|0|0|32,0|0|0|0|0|64|78|111,233|233|26938|7|0|28672|28783|8224,0,0,0,13,255,80
367,0,8,1,0,1,0,0,0,112|101|110|100|59|119|0|0,255|0|0|0|21|0|0|0,0|81|117|105|116|82|101|113,0|101|115|116|101|100|58|61,0|97|108|115|101|59|23|0,0|0|0|115|107|105|112|115,31|29554|28520|30327|24935|15674|24934|29548,1,0,0,7,6,80
368,0,9,2,0,2,0,0,0,112|112|62|0|0|0|0|40,255|255|114|111|99|101|100|117,1|-1|32|115|104|111|119|118,-1|-1|59|32|32|32|123|84,0|0|112|111|114|97|114|121,0|0|111|32|100|105|115|112,31|31|25965|28525|31090|24864|24950|27753,1,0,0,7,6,80
369,0,10,3,0,3,0,0,0,112|112|112|32|32|32|115|116,255|255|255|32|58|32|115|116,1|-1|0|103|91|50|48|93,-1|-1|0|0|0|0|0|98,0|0|0|110|21|0|0|0,0|0|0|116|114|40|109|101,31|31|31|29484|25972|28781|15145|63,1,0,0,7,6,80
