id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
278,0,6,4,0,4,0,0,0,1|1|1|1|49|192|80|80,100|100|98|98|0|198|6|0,-13|13|-2|2|-128|22|87|-65,0|0|13|13|106|1|49|-64,-2|2|-4|4|0|0|0|-128,0|0|0|0|117|5|-58|6,6|44|224|223|191|7680|27223|12545,0,0,0,13,255,208
279,0,6,3,0,3,0,0,0,2|2|1|1|49|192|80|80,100|100|98|0|0|141|126|128,-13|13|0|0|0|30|87|106,0|0|13|80|80|-102|0|0,-2|2|0|126|-128|22|87|-65,0|0|0|87|106|1|49|-64,16|54|63|36096|32894|22294|191|7680,0,0,0,13,255,208
280,0,6,4,0,4,0,0,0,2|2|1|1|30|87|106|1,100|100|98|98|154|0|0|0,-13|13|-2|2|22|87|-65|0,0|0|13|13|4|49|-64|80,-2|2|-4|4|0|0|-115|126,0|0|0|0|0|0|30|87,16|54|224|223|0|36096|32894|22294,0,0,0,13,255,208
281,0,6,6,0,6,0,0,0,2|2|2|2|1|1|0|0,100|100|100|100|98|98|80|80,-13|13|-13|13|-2|2|126|-128,-1|-1|1|1|13|13|87|106,-2|2|-2|2|-4|4|0|0,4|4|-4|-4|0|0|87|-65,16|54|16|54|224|223|0|36096,0,0,0,13,255,208
282,0,6,6,0,6,0,0,0,3|3|3|3|1|1|22|0,100|100|100|100|98|98|198|6,-13|13|-13|13|-2|2|0|1,0|0|0|0|13|13|0|0,-2|2|-2|2|-4|4|87|106,-7|-7|7|7|0|0|-58|6,105|106|124|125|224|223|255|1735,0,0,0,13,255,208
283,0,6,6,0,6,0,0,0,3|3|3|3|2|1|0|0,100|100|100|100|98|98|0|0,-13|13|-13|13|0|0|0|8,0|0|0|0|13|-13|-115|126,-2|2|-2|2|0|0|14|87,-7|-7|7|7|0|0|126|-128,105|106|124|125|73|82|22294|191,0,0,0,13,255,208
284,0,6,7,0,7,0,0,0,3|3|3|3|2|1|1|0,100|100|100|100|98|98|98|163,-13|13|-13|13|0|-2|2|-117,0|0|0|0|13|-13|-13|-95,-2|2|-2|2|0|-4|4|-37,-7|-7|7|7|0|0|0|-115,105|106|124|125|73|243|242|30208,0,0,0,13,255,208
285,0,6,7,0,7,0,0,0,3|3|3|3|2|2|2|0,100|100|100|100|98|98|98|0,-13|13|-13|13|0|-9|9|-58,0|0|0|0|13|-9|-9|80,-2|2|-2|2|0|-9|9|0,-7|-7|7|7|0|0|0|0,105|106|124|125|73|130|131|65284,0,0,0,13,255,208
286,0,6,8,0,8,0,0,0,3|3|3|3|2|2|2|2,100|100|100|100|98|98|98|98,-13|13|-13|13|-9|9|-9|9,0|0|0|0|-9|-9|9|9,-2|2|-2|2|-9|9|-9|9,-7|-7|7|7|0|0|0|0,105|106|124|125|130|131|149|150,0,0,0,13,255,208
287,0,6,1,0,1,0,0,0,2|151|151|151|151|62|0|0,98|255|255|255|255|137|149|0,0|-10|10|-10|10|49|-46|-71,0|0|0|0|0|61|2|0,0|0|0|0|0|0|0|0,0|7|7|-7|-7|3|-103|107,73|256|257|256|257|0|5738|154,1,0,0,13,255,208
288,0,6,3,0,3,0,0,0,2|1|1|151|151|154|30|87,98|98|98|255|255|255|0|235,0|-1|1|-10|10|0|0|0,0|-1|-1|0|0|13|0|0,0|-4|4|0|0|0|109|-127,0|0|0|-7|-7|0|29|-102,73|63|63|256|257|208|65336|154,1,0,0,13,255,208
289,0,6,4,0,4,0,0,0,1|1|1|1|118|10|116|121,98|98|98|98|46|99|102|103,-1|1|-2|2|-65|0|0|30,0|0|-1|-1|30|87|104|94,-4|4|-8|8|0|0|-95|0,0|0|0|0|-94|0|0|-96,63|63|63|63|32397|5760|48983|0,1,0,0,13,255,208
290,0,6,5,0,5,0,0,0,1|1|1|1|1|128|22|87,98|98|98|98|98|104|198|9,-1|1|-2|2|0|0|0|0,-1|-1|-2|-2|0|87|-102|0,-4|4|-8|8|0|0|-115|126,0|0|0|0|0|0|14|87,63|63|63|63|63|362|154|0,1,0,0,13,255,208
291,0,6,4,0,4,0,0,0,2|2|1|1|0|0|141|126,98|98|98|98|0|0|30|87,-1|1|-3|3|80|80|-102|0,0|0|-1|-1|126|-128|22|87,-4|4|-8|8|87|106|1|49,0|0|0|0|0|0|0|0,73|73|63|63|22302|362|49201|20560,1,0,0,13,255,208
292,0,6,4,0,4,0,0,0,3|3|1|1|80|154|0|0,98|98|98|98|128|22|87|191,0|0|-2|2|106|1|49|-64,1|1|-1|-1|0|0|0|-115,-6|6|-8|8|-65|0|0|30,0|0|0|0|-64|80|80|-102,143|144|63|63|48983|0|22302|362,1,0,0,13,255,208
293,0,6,4,0,4,0,0,0,3|3|2|2|1|49|192|80,98|98|98|98|0|0|141|126,0|0|-2|2|0|0|30|87,1|1|-1|-1|80|80|-102|0,-6|6|-8|8|126|-128|22|87,0|0|0|0|87|106|4|49,143|144|73|73|32397|5760|48983|0,1,0,0,13,255,208
294,0,6,6,0,6,0,0,0,3|3|1|1|1|1|87|106,98|98|98|98|98|98|0|0,0|0|-1|1|-2|2|87|-65,1|1|0|0|-1|-1|49|-64,-6|6|-4|4|-8|8|0|-115,0|0|0|0|0|0|0|30,143|144|63|63|63|63|32397|5760,1,0,0,13,255,208
295,0,6,6,0,6,0,0,0,3|3|2|2|1|1|154|0,98|98|98|98|98|98|2|0,0|0|-1|1|-3|3|114|113,1|1|0|0|-1|-1|78|-1,-6|6|-4|4|-8|8|-71|10,0|0|0|0|0|0|-8|-118,143|144|73|73|63|63|9976|1418,1,0,0,13,255,208
296,0,6,6,0,6,0,0,0,3|3|3|3|3|3|44|138,98|98|98|98|98|98|126|6,0|0|-3|-3|3|3|70|-1,1|1|-2|-2|-2|-2|-8|38,-6|6|-12|0|0|12|-118|70,0|0|0|0|0|0|3|-8,143|144|143|144|143|144|51200|2,1,0,0,13,255,208
297,0,6,8,0,8,0,0,0,3|3|3|3|3|3|3|3,98|98|98|98|98|98|98|98,-1|-1|1|1|-3|-3|3|3,0|0|0|0|-2|-2|-2|-2,-12|0|0|12|-24|-12|12|24,0|0|0|0|0|0|0|0,143|144|143|144|143|144|143|144,1,0,0,13,255,208
298,80,20,8,3,8,0,0,0,128|128|128|128|128|128|128|128,255|255|255|255|255|255|255|255,0|0|1|-1|1|-1|1|-1,1|-1|1|1|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,271|271|271|271|271|271|271|271,0,0,0,8,255,208
299,0,90,1,3,1,0,0,0,99|192|64|1|80|104|64|1,255|0|0|0|0|90|3|194,120|126|-4|38|-119|69|1|106,2|-102|0|0|0|0|64|64,-20|-64|64|1|-60|126|-4|38,20|69|3|106|16|-102|0|0,263|36869|50176|64638|34854|33541|62|25600,0,0,160,0,255,208
300,0,7,2,0,2,0,0,0,1|1|255|197|118|6|172|170,255|255|237|243|164|142|219|138,-10|10|0|-118|70|10|48|-28,0|0|109|-120|-107|0|0|-118,0|0|0|-118|70|10|48|-28,0|0|109|-120|-107|0|0|-96,227|227|53387|18058|12298|27620|28152|38281,0,0,0,26,255,208
301,0,7,2,0,2,0,0,0,2|2|0|30|87|106|12|154,105|105|0|0|128|62|0|0,-10|10|28|-65|0|0|30|87,0|0|10|48|-28|107|-8|109,0|0|0|0|30|87|106|12,0|0|0|0|0|-21|26|-65,185|185|18058|12298|27620|28152|51073|0,0,0,0,26,255,208
302,0,7,4,0,4,0,0,0,1|1|1|1|48|228|107|248,255|255|255|255|0|137|157|0,-9|9|9|-9|0|-117|30|0,2|-2|2|-2|48|-28|107|-8,0|0|0|0|0|-119|-99|0,0|0|0|0|30|87|-118|70,227|227|227|227|0|22302|2410|154,0,0,0,26,255,208
303,0,7,4,0,4,0,0,0,2|1|2|1|22|0|0|138,105|255|105|255|107|248|109|136,-9|9|9|-9|22|0|0|-118,2|-2|2|-2|107|-8|109|-120,0|0|0|0|22|0|0|-118,0|0|0|0|107|-8|109|-120,185|227|185|227|2630|58416|63595|34925,0,0,0,26,255,208
304,0,7,6,0,6,0,0,0,2|1|2|1|1|1|0|1,105|255|105|255|255|255|0|139,-9|9|9|-9|-10|10|-1|-117,2|-2|2|-2|0|0|48|-28,0|0|0|0|0|0|-115|0,0|0|0|0|0|0|117|-37,185|227|185|227|227|227|16011|0,0,0,0,26,255,208
305,0,7,7,0,7,0,0,0,2|1|2|1|2|2|1|62,105|255|105|255|105|105|255|0,-9|9|9|-9|-10|10|0|-119,2|-2|2|-2|0|0|-10|-8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|109,185|227|185|227|185|185|227|16385,0,0,0,26,255,208
306,0,7,7,0,7,0,0,0,2|2|2|2|2|2|1|107,105|105|105|105|105|105|255|87,-9|9|9|-9|-10|10|0|-102,2|-2|2|-2|0|0|-10|0,0|0|0|0|0|0|0|-28,0|0|0|0|0|0|0|30,185|185|185|185|185|185|227|35354,0,0,0,26,255,208
307,0,7,6,0,6,0,0,0,2|1|2|1|4|4|0|0,105|255|105|255|103|103|107|248,-9|9|9|-9|-6|6|-107|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|-8|109,0|0|0|0|0|0|0|0,185|227|185|227|204|204|63595|35437,0,0,0,26,255,208
308,0,7,6,0,6,0,0,0,2|2|2|2|4|4|8|138,105|105|105|105|103|103|255|129,-9|9|9|-9|-6|6|8|0,2|-2|2|-2|0|0|0|0,0|0|0|0|0|0|4|-8,0|0|0|0|0|0|0|0,185|185|185|185|204|204|104|35328,0,0,0,26,255,208
309,0,7,8,0,8,0,0,0,2|1|2|1|1|1|4|4,105|255|105|255|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|227|185|227|227|227|204|204,0,0,0,26,255,208
310,0,7,8,0,8,0,0,0,2|2|2|2|1|1|4|4,105|105|105|105|255|255|103|103,-9|9|9|-9|-3|3|-6|6,2|-2|2|-2|-7|-7|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|185|185|185|227|227|204|204,0,0,0,26,255,208
311,0,11,1,0,1,0,0,0,1|80|75|77|57|28|29|56,90|84|104|101|32|80|114|105,120|101|32|67|104|97|105|114,120|0|0|0|0|0|0|0,-13|84|114|97|110|115|111|110,14|76|111|104|107|0|0|0,227|0|0|0|18956|30305|8297|28239,0,0,6,26,255,208
312,0,21,1,5,1,0,0,0,2|10|97|110|116|111|114|105,90|98|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|111|114|116|97|110|101,-18|6|115|0|0|0|0|0,20|0|0|0|0|0|0|0,185|144|24935|110|0|0|0|0,0,0,7,26,255,208
313,0,16,1,5,1,0,0,0,2|10|10|0|0|0|0|0,90|98|98|0|0|0|0|0,120|0|0|110|101|114|97|108,120|-1|-1|110|103|108|111|110,-24|-12|12|0|0|0|0|0,24|0|0|101|32|108|97|116,185|73|73|8307|26704|27753|29284|28261,0,0,8,26,255,208
314,0,8,1,5,1,0,0,0,2|12|12|0|0|0|0|0,90|98|98|112|112|111|0|0,120|0|0|0|0|0|0|0,120|-1|-1|0|0|0|0|0,-24|-12|12|114|111|103|97|114,24|0|0|0|0|0|0|0,185|123|123|0|21265|26984|19824|29537,0,0,8,26,255,208
315,0,16,2,5,2,0,0,0,2|2|105|108|108|0|0|0,90|90|0|0|0|0|0|0,120|120|0|0|0|0|0|0,120|120|97|114|99|121|0|0,-30|-18|0|0|0|0|0|0,24|24|0|0|0|0|0|0,185|185|8293|29779|28271|101|0|0,0,0,8,26,255,208
316,0,8,2,5,2,0,0,0,2|2|115|32|72|97|118|101,45|45|104|105|109|0|0|0,120|120|97|114|116|97|32|76,120|120|105|115|101|32|86|101,-40|-8|115|113|117|101|122|0,24|24|97|122|122|32|74|97,185|185|25186|29801|0|0|0|0,0,0,8,26,255,208
317,0,16,3,5,3,0,0,0,2|2|2|0|0|0|0|0,45|45|90|118|97|110|32|83,120|120|120|108|0|0|0|0,120|120|120|0|0|0|0|0,-40|-8|-24|121|115|116|97|108,24|24|4|118|114|111|101|0,185|185|185|0|21262|25972|26214|28257,0,0,8,26,255,208
318,0,8,1,3,1,0,0,0,4|8|105|108|97|110|111|32,90|98|103|115|116|111|110|0,120|0|0|0|0|0|0|0,120|20|104|114|105|115|116|105,-24|4|0|0|0|0|0|0,24|0|0|0|0|0|0|0,204|218|29298|111|0|0|0|0,0,0,8,26,255,208
319,0,16,2,3,2,0,0,0,4|4|6|0|0|0|0|0,90|90|98|0|0|0|0|0,120|120|0|114|97|104|105|109,120|120|20|116|104|101|0|0,-30|-18|8|0|0|0|0|0,24|24|0|103|101|108|0|0,204|204|70|0|0|0|0|0,0,0,8,26,255,208
320,0,8,2,3,2,0,0,0,4|4|10|0|0|0|0|0,45|45|98|118|101|110|0|0,120|120|0|0|0|0|0|0,120|120|20|0|0|0|0|0,-40|-8|8|110|115|32|75|114,24|24|0|115|97|99|107|0,204|204|218|0|21509|27769|29285|0,0,0,8,26,255,208
321,0,16,3,3,3,0,0,0,4|4|4|110|110|105|115|32,45|45|90|32|82|97|116|32,120|120|120|114|100|0|0|0,120|120|120|99|107|114|97|98,-50|8|-24|115|0|0|0|0,24|24|4|0|0|0|0|0,204|204|204|21536|29305|24937|110|0,0,0,8,26,255,208
322,0,4,2,0,2,0,0,0,1|1|109|32|66|114|111|116,255|255|114|115|0|0|0|0,0|0|0|18|68|97|114|101,12|12|111|32|68|114|101|97,-5|5|84|101|97|109|0|0,0|0|0|0|14|80|105|110,225|225|17952|25970|27489|115|0|0,0,0,0,26,255,208
323,0,5,3,0,3,0,0,0,1|1|1|5|108|32|70|114,255|255|255|10|0|0|13|84,0|-2|2|1|86|121|107|114,12|11|11|5|0|0|0|0,0|0|0|6|0|0|0|14,0|0|0|0|32|65|108|108,225|225|225|172|0|0|0|0,0,0,0,26,255,208
324,0,5,4,0,4,0,0,0,1|1|1|1|6|105|111|114,255|255|255|255|10|109|32|79,-2|2|-4|4|1|108|108|0,11|11|12|12|5|0|0|0,0|0|0|0|6|101|100|32,0|0|0|0|0|115|0|0,225|225|225|225|172|4096|25927|25454,0,0,0,26,255,208
325,0,6,5,0,5,0,0,0,1|1|1|1|1|7|7|99,255|255|255|255|255|10|10|97,0|-3|3|-6|6|-2|2|0,12|11|11|9|9|5|5|101,0|0|0|0|0|-8|8|105,0|0|0|0|0|0|0|0,225|225|225|225|225|172|172|28515,0,0,0,26,255,208
326,0,6,6,0,6,0,0,0,1|1|1|1|1|1|8|8,255|255|255|255|255|255|10|10,-3|3|-6|6|0|0|2|0,11|11|9|9|12|12|5|7,0|0|0|0|-4|4|8|0,0|0|0|0|0|0|0|8,225|225|225|225|225|225|172|172,0,0,0,26,255,208
327,0,6,4,0,4,0,0,0,1|1|2|2|105|99|32|68,255|255|255|255|116|109|101|110,-6|6|0|0|67|108|97|110,9|9|11|11|97|108|0|0,0|0|8|-8|0|0|0|0,0|0|0|0|11|67|108|97,225|225|244|244|0|0|0|0,0,0,0,26,255,208
328,0,6,5,0,5,0,0,0,1|1|2|2|2|115|0|0,255|255|255|255|255|0|1|1,-5|5|3|-3|0|0|1|1,9|9|11|11|12|0|1|1,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,225|225|244|244|244|0|0|0,0,0,0,26,255,208
329,0,6,6,0,6,0,0,0,1|1|3|3|2|2|0|0,255|255|255|255|255|255|1|0,-6|6|3|-3|0|0|0|0,9|9|11|11|12|12|0|0,0|0|0|0|-8|8|-1|71,0|0|0|0|0|0|0|0,225|225|244|244|244|244|16673|16450,0,0,0,26,255,208
330,0,6,6,0,6,0,0,0,2|2|3|2|2|2|1|2,255|255|255|255|255|255|9|10,-6|6|3|-3|0|0|17|18,9|9|11|11|12|12|25|26,0|0|0|0|-8|8|35|36,0|0|0|0|0|0|43|44,244|244|244|244|244|244|14905|15419,0,0,0,26,255,208
331,0,6,7,0,7,0,0,0,2|2|3|2|2|2|3|105,255|255|255|255|255|255|255|113,-8|8|6|-6|3|-3|0|121,9|9|10|10|11|11|12|0,0|0|0|0|0|0|0|-112,0|0|0|0|0|0|0|-112,244|244|244|244|244|244|244|36888,0,0,0,26,255,208
332,0,6,8,0,8,0,0,0,5|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|-4|4|-6|6|0|-3|3,12|12|12|9|9|12|11|11,0|-4|4|0|0|0|0|0,0|-6|-6|0|0|9|0|0,244|244|244|244|244|226|226|226,0,0,0,26,255,208
333,0,8,1,0,1,0,0,0,2|0|220|254|62|0|24|144,255|0|76|8|86|0|11|48,0|0|0|0|103|0|24|-112,-6|0|6|0|59|0|24|-112,0|0|8|0|24|0|24|-112,0|0|-36|-2|62|0|24|-112,126|2124|86|12299|80|0|103|53259,1,0,0,16,255,208
334,0,8,2,0,2,0,0,0,2|2|8|0|145|0|11|208,255|255|223|255|171|0|24|144,-1|1|-36|-2|-64|0|11|-48,-7|-7|-33|-1|-52|0|24|-112,-5|5|76|8|-31|0|11|48,0|0|0|0|-16|0|11|-48,126|126|254|36888|0|8|274|53259,1,0,0,16,255,208
335,0,8,3,0,3,0,0,0,2|2|2|255|77|1|24|144,255|255|255|8|98|1|11|144,-2|2|0|0|118|1|11|48,-7|-7|-5|0|122|1|11|-48,-5|5|0|-1|-120|1|24|-112,0|0|0|-2|-99|1|11|-48,126|126|126|53259|0|65503|125|36888,1,0,0,16,255,208
336,0,8,2,0,2,0,0,0,3|3|2|2|178|0|11|208,255|255|255|255|202|0|24|144,-1|1|0|0|-44|0|11|-48,-8|-8|-4|-4|-32|0|24|-112,-5|5|-8|8|-22|0|11|48,0|0|0|0|6|1|11|-48,214|214|126|126|0|8|287|53259,1,0,0,16,255,208
337,0,8,3,0,3,0,0,0,3|3|3|5|2|2|24|144,255|255|255|255|255|255|11|48,-2|2|0|0|0|0|11|-48,-8|-8|-5|-4|-5|-5|24|-112,-5|5|0|3|-8|8|37|-112,0|0|0|0|0|0|24|-112,214|214|214|214|126|126|102|53259,1,0,0,16,255,208
338,0,8,5,0,5,0,0,0,2|2|2|2|3|8|6|6,255|255|255|255|255|255|255|255,-2|2|-4|4|0|0|0|0,-7|-7|-7|-7|-5|-5|-6|-6,-5|5|-8|8|0|10|-12|12,0|0|0|0|0|0|0|0,126|126|126|126|214|214|126|126,1,0,0,16,255,208
339,0,8,4,0,4,0,0,0,3|3|2|2|180|0|24|144,255|255|255|255|201|0|11|208,-2|2|-4|4|-43|0|24|-112,-7|-7|-7|-7|-22|0|11|48,-5|5|-8|8|-7|0|11|-48,0|0|0|0|7|1|24|-112,214|214|126|126|0|65503|309|36888,1,0,0,16,255,208
340,0,8,6,0,6,0,0,0,3|3|2|2|2|2|11|48,255|255|255|255|255|255|11|208,-2|2|-4|4|-1|1|24|-112,-7|-7|-7|-7|-6|-6|49|-112,-5|5|-8|8|-3|3|11|-112,0|0|0|0|0|0|11|-112,214|214|126|126|126|126|19|36875,1,0,0,16,255,208
341,0,8,4,0,4,0,0,0,3|3|3|3|38|0|11|144,255|255|255|255|50|0|37|48,-2|2|-4|4|54|0|11|-112,-7|-7|-8|-8|70|0|37|48,-5|5|-8|8|74|0|37|48,0|0|0|0|79|0|49|-112,214|214|214|214|0|616|91|36875,1,0,0,16,255,208
342,0,8,4,0,4,0,0,0,2|2|5|5|110|0|62|48,255|255|255|255|30|0|0|208,-1|1|-1|1|35|0|24|-112,-8|-8|-7|-7|38|0|11|-112,-4|5|-5|5|59|0|11|48,0|0|0|0|65|0|11|-112,126|126|263|263|152|0|94|36875,1,0,0,16,255,208
343,0,8,6,0,6,0,0,0,2|2|5|5|2|2|11|48,255|255|255|255|255|255|49|144,-1|1|-1|1|-3|3|49|-112,-8|-8|-7|-7|-7|-7|49|-112,-4|5|-5|5|-5|5|0|-48,0|0|0|0|0|0|24|-112,126|126|263|263|126|126|210|12299,1,0,0,16,255,208
344,0,8,1,0,1,0,0,0,2|114|128|128|128|128|11|144,255|255|255|255|255|255|11|48,0|0|0|0|0|0|74|48,6|-1|-2|-2|0|0|49|-112,0|-9|16|-16|30|-30|49|-112,0|0|0|0|0|0|37|48,126|95|57|57|57|57|282|36875,-1,0,0,16,255,208
345,0,8,2,0,2,0,0,0,2|2|10|0|78|1|0|208,255|255|36|0|81|1|24|144,-1|1|6|0|84|1|11|-112,7|7|2|0|109|1|11|48,-5|5|0|0|115|1|62|48,0|0|0|0|120|1|62|-112,126|126|382|36875|0|4|391|12299,-1,0,0,16,255,208
346,0,8,3,0,3,0,0,0,2|2|2|0|157|1|49|144,255|255|255|0|161|1|37|48,-2|2|0|0|-89|1|11|-112,7|7|5|0|-73|1|11|-48,-5|5|0|-1|102|0|11|-48,0|0|0|-1|120|0|24|-112,126|126|126|53259|0|65503|166|36888,-1,0,0,16,255,208
347,0,8,2,0,2,0,0,0,3|3|76|8|220|0|11|48,255|255|0|0|229|0|11|208,-1|1|-33|-1|-13|0|24|-112,8|8|-36|-2|8|1|11|-48,-5|5|-33|-1|107|0|11|-48,0|0|-33|-1|125|0|24|-112,214|214|145|53259|0|65503|171|36888,-1,0,0,16,255,208
348,0,8,3,0,3,0,0,0,3|3|3|8|225|0|11|48,255|255|255|0|254|0|11|208,-2|2|0|-1|12|1|24|-112,8|8|5|-2|33|1|11|48,-5|5|0|0|55|0|11|48,0|0|0|0|80|0|11|48,214|214|214|12299|128|0|133|12299,-1,0,0,16,255,208
349,0,8,5,0,5,0,0,0,2|2|2|2|3|0|11|48,255|255|255|255|255|0|11|48,-2|2|-4|4|0|1|11|-48,7|7|7|7|5|0|11|-48,-5|5|-8|8|0|0|24|-112,0|0|0|0|0|0|11|48,126|126|126|126|214|0|5|36875,-1,0,0,16,255,208
350,0,8,4,0,4,0,0,0,3|3|2|2|33|0|224|1,255|255|255|255|128|0|41|2,-2|2|-4|4|-127|0|92|2,7|7|7|7|-125|0|-127|2,-5|5|-8|8|-123|0|-38|2,0|0|0|0|-118|0|20|3,214|214|126|126|142|908|143|946,-1,0,0,16,255,208
351,0,8,6,0,6,0,0,0,3|3|2|2|2|2|20|3,255|255|255|255|255|255|156|2,-2|2|-4|4|-1|1|-74|2,7|7|7|7|6|6|-100|2,-5|5|-8|8|-3|3|-46|3,0|0|0|0|0|0|-24|5,214|214|126|126|126|126|183|1898,-1,0,0,16,255,208
352,0,8,4,0,4,0,0,0,3|3|3|3|203|0|46|5,255|255|255|255|210|0|46|5,-2|2|-4|4|-45|0|65|2,7|7|8|8|-12|0|46|5,-5|5|-8|8|-10|0|106|7,0|0|0|0|-92|0|71|2,214|214|214|214|172|622|179|669,-1,0,0,16,255,208
353,0,8,4,0,4,0,0,0,2|2|5|5|181|0|110|2,255|255|255|255|183|0|41|2,-1|1|-1|1|-69|0|110|2,8|8|7|7|-66|0|110|2,-4|5|-5|5|-61|0|110|2,0|0|0|0|-55|0|-127|2,126|126|263|263|220|867|225|337,-1,0,0,16,255,208
354,0,8,6,0,6,0,0,0,2|2|5|5|2|2|41|2,255|255|255|255|255|255|245|12,-1|1|-1|1|-3|3|-11|12,8|8|7|7|7|7|0|0,-4|5|-5|5|-5|5|-30|0,0|0|0|0|0|0|80|1,126|126|263|263|126|126|16|438,-1,0,0,16,255,208
355,0,2,1,0,2,0,0,0,1|1|2|2|2|2|125|2,255|255|255|255|255|255|14|7,-6|6|0|-1|1|0|-14|2,21|21|9|7|7|9|122|2,-2|2|0|0|0|0|122|2,20|20|0|0|0|0|106|2,132|133|153|153|153|153|28|618,-1,0,0,20,255,208
356,0,2,1,0,4,0,0,0,1|1|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|2|-2|3|-3,21|21|21|21|7|7|6|6,-2|2|-4|4|6|-6|6|-6,20|20|20|20|0|0|0|0,132|133|132|133|153|153|153|153,-1,0,0,20,255,208
357,0,3,2,0,4,0,0,0,1|1|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|2|-2|3|-3,21|21|21|21|7|7|6|6,-2|2|-4|4|6|-6|6|-6,20|20|20|20|0|0|0|0,132|133|132|133|153|153|153|153,-1,0,0,20,255,208
358,0,3,2,0,6,0,0,0,1|1|1|1|1|1|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-5|5|3|-3,21|21|21|21|21|21|6|6,-2|2|-4|4|-1|1|6|-6,20|20|20|20|20|20|0|0,132|133|132|133|132|133|153|153,-1,0,0,20,255,208
359,0,2,2,0,6,0,0,0,1|1|1|1|1|1|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-5|5|3|-3,21|21|21|21|21|21|6|6,-2|2|-4|4|-1|1|6|-6,20|20|20|20|20|20|0|0,132|133|132|133|132|133|153|153,-1,0,0,20,255,208
360,0,2,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
361,0,1,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
362,0,2,3,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
363,0,2,2,0,6,0,0,0,2|2|2|2|2|2|24|144,255|255|255|255|255|255|24|144,-6|6|-7|7|-5|5|24|-112,21|21|21|21|21|21|24|-112,-2|2|-4|4|-1|1|24|-112,20|20|20|20|20|20|33|-112,151|152|151|152|151|152|11|36908,-1,0,0,20,255,208
364,0,2,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
365,0,1,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
366,0,3,1,4,2,0,0,0,1|1|2|2|2|2|33|144,255|255|255|255|255|255|33|144,0|0|-5|5|-8|8|33|-112,6|6|3|3|2|2|33|-112,-4|4|0|0|0|0|33|-112,0|0|0|0|0|0|33|-112,233|233|153|153|153|153|46|12288,0,0,0,13,255,208
367,0,8,1,0,1,0,0,0,112|0|0|0|74|0|33|144,255|0|74|2|85|0|0|48,0|3|0|0|89|0|0|48,0|3|0|0|103|0|0|48,0|3|0|0|108|0|57|48,0|0|0|0|117|0|33|-112,31|584|131|12345|120|0|137|36888,1,0,0,7,6,208
368,0,9,2,0,2,0,0,0,112|112|2|2|2|2|2|144,255|255|255|255|255|255|255|144,1|-1|7|-5|5|-8|8|-112,-1|-1|1|3|3|2|2|48,0|0|0|0|0|0|0|48,0|0|0|0|0|0|0|48,31|31|153|153|153|153|153|12312,1,0,0,7,6,208
