id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
1410,0,5,3,3,3,0,0,0,152|152|153|116|9|83|83|80,98|98|98|80|255|255|139|70,120|120|120|116|113|-115|-115|-4,6|6|6|81|80|-24|41|-1,-9|9|0|-64|116|96|-115|-123,6|6|0|-1|80|-1|21|-44,35|35|35|14213|228|36096|48261|65533,0,0,0,1,255,208
1411,0,8,1,0,1,0,0,0,128|255|15|132|51|228|0|0,255|255|21|116|22|206|127|141,0|-68|-3|-1|-1|80|-115|-123,0|-2|-1|-1|80|-24|29|0,0|0|-115|-123|-4|-2|-1|-1,0|-115|-123|-68|-3|-1|-1|80,57|47872|65534|35679|24259|51547|2242|21248,1,0,0,7,6,208
1412,0,6,1,0,1,0,0,0,128|15|133|236|227|0|0|95,255|91|194|8|0|85|139|236,0|81|-1|117|8|-125|101|-8,0|-125|101|-4|0|-115|69|-8,0|-1|21|104|20|-50|127|-9,0|27|-64|64|-55|-62|4|0,57|33260|1260|1|35584|2117|32131|12,1,0,0,7,6,208
1413,0,4,1,0,1,0,0,0,128|255|255|117|12|104|4|1,255|0|80|232|146|38|254|255,0|117|16|-115|-123|-4|-2|-1,0|80|86|-24|5|0|0|0,0|-55|-62|12|0|85|-117|-20,0|-20|16|1|0|0|83|-117,57|13142|36342|8259|35159|62533|17863|1532,1,0,0,7,6,208
1414,0,10,2,0,2,0,0,0,128|128|125|16|15|133|203|227,255|255|86|86|141|133|240|254,0|0|104|4|1|0|0|80,-1|-1|-46|0|0|0|-117|-77,9|-9|0|0|106|1|-9|-42,0|0|4|95|35|-9|116|22,57|57|65535|59472|61992|65534|15718|23117,1,0,0,7,6,208
1415,0,8,2,0,2,0,0,0,128|128|133|246|139|248|116|40,255|255|240|254|255|255|80|232,0|0|-2|-1|-123|-64|15|-123,0|0|0|0|-115|-123|-16|-2,9|-9|80|-24|102|18|-1|-1,0|0|15|-123|116|-29|0|0,57|57|34063|58309|0|30207|59404|27012,1,0,0,7,6,208
1416,0,6,1,0,1,0,0,0,113|0|0|137|69|252|51|246,255|117|252|124|57|247|223|27,0|86|-1|117|12|-127|-25|-2,-1|0|0|71|71|106|1|87,0|83|-87|-1|-1|86|-1|117,4|106|1|104|0|0|4|0,76|65449|14847|4213|3188|30207|65292|62581,1,0,0,7,6,208
1417,0,4,1,0,1,0,0,0,113|139|236|129|236|12|2|0,255|83|86|139|117|8|87|139,0|124|-10|-60|16|15|-123|-125,-1|0|0|51|-37|57|94|72,0|-124|-72|-29|0|0|-117|70,4|59|-61|15|-124|-57|-29|0,76|6221|57731|20737|36237|65276|65535|20561,1,0,0,7,6,208
1418,0,5,1,0,1,0,0,0,114|15|133|172|227|0|0|57,255|12|116|19|255|117|16|141,0|-4|-2|-1|-1|80|-1|117,-1|-1|21|32|22|-50|127|-117,0|20|59|-5|15|-123|-66|-29,4|0|57|94|72|116|12|56,95|65534|4095|52612|227|13056|24512|23390,1,0,0,7,6,208
1419,0,6,2,0,2,0,0,0,113|113|36|20|232|173|45|254,255|255|240|133|246|116|62|139,0|0|12|-125|127|36|0|117,-1|-1|116|36|16|87|-24|49,9|-9|0|106|1|-125|-57|4,0|0|-24|-88|0|0|0|-117,76|76|35594|27142|22016|20735|35616|35832,1,0,0,7,6,208
1420,0,7,2,0,2,0,0,0,114|114|8|0|85|139|236|129,255|255|2|0|0|83|86|87,0|0|8|-117|71|72|-123|-64,-1|-1|97|-29|0|0|-115|-115,9|-9|-1|-1|81|80|-24|0,0|0|-1|-123|-64|15|-124|76,95|95|32951|0|36096|64645|65534|20735,1,0,0,7,6,208
1421,0,9,4,0,4,0,0,0,114|114|128|128|141|133|248|253,255|255|255|255|27|246|141|95,0|0|0|0|-1|51|-24|-57,-1|-1|-2|-2|-64|116|15|86,9|-9|16|-16|1|0|0|0,0|0|0|0|-50|127|51|-64,95|95|57|57|60555|35665|2117|22099,1,0,0,7,6,208
1422,0,8,1,0,2,0,0,0,128|128|0|165|165|139|67|36,255|255|129|99|124|0|30|0,-6|6|-10|59|-58|15|-123|-52,6|6|0|57|115|72|-119|117,0|0|13|-125|75|124|1|83,0|0|1|0|0|-119|69|8,13|14|33540|31819|35586|20547|50747|34063,0,0,0,7,98,208
1423,0,6,1,0,2,0,0,0,128|128|124|8|139|67|88|59,255|255|9|128|56|0|116|4,-6|6|124|16|-117|67|92|59,6|6|-123|-106|-30|0|0|-117,0|0|59|-58|15|-123|-99|-30,0|0|-117|125|12|-115|69|-4,13|14|3979|19562|22352|20991|35600|34288,0,0,0,7,98,208
1424,0,8,2,0,2,0,0,0,128|128|67|72|133|192|116|9,255|255|232|247|1|0|0|139,-6|6|-10|15|-116|-127|0|0,6|6|67|76|-123|-64|116|9,0|0|-24|29|2|0|0|-117,0|0|-10|124|109|-10|67|124,13|14|226|34048|31990|63071|31811|29704,0,0,0,7,98,208
1425,0,7,2,0,4,0,0,0,128|128|128|128|116|11|255|115,255|255|255|255|2|0|0|139,-5|5|-7|7|53|-10|67|124,7|7|5|5|-30|0|0|-123,0|0|0|0|67|124|64|15,0|0|0|0|0|-123|-10|124,13|14|13|14|0|61579|63109|2684,0,0,0,7,98,208
1426,0,8,4,0,4,0,0,0,128|128|128|128|160|83|232|68,255|255|255|255|198|95|94|91,-5|5|-7|7|85|-117|-20|-125,7|7|5|5|117|8|87|51,0|0|0|0|-123|-64|116|44,0|0|0|0|80|-24|42|0,13|14|13|14|36123|61509|17863|4336,0,0,0,7,98,208
1427,0,6,4,0,6,0,0,0,128|128|128|128|128|128|95|94,255|255|255|255|255|255|236|81,-5|5|-7|7|-6|6|-119|93,7|7|5|5|6|6|0|0,0|0|0|0|0|0|49|-24,0|0|0|0|0|0|59|-13,13|14|13|14|13|14|49285|10357,0,0,0,7,98,208
1428,0,7,6,0,6,0,0,0,128|128|128|128|128|128|115|56,255|255|255|255|255|255|117|252,-5|5|-7|7|-6|6|-21|-65,7|7|5|5|6|6|102|59,0|0|0|0|0|0|3|-15,0|0|0|0|0|0|-20|43,13|14|13|14|13|14|393|45291,0,0,0,7,98,208
1429,0,6,4,0,6,0,0,0,128|128|128|128|113|113|235|234,255|255|255|255|255|255|93|16,-5|5|-7|7|-6|6|-37|87,7|7|5|5|6|6|117|8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|96|115|65304|3189,0,0,0,7,98,208
1430,0,5,4,0,4,0,0,0,113|113|113|113|139|69|20|133,255|255|255|255|219|15|133|79,-6|6|-7|7|69|16|95|94,6|6|5|5|0|-117|77|-4,0|0|0|0|-21|-27|85|-117,0|0|0|0|117|12|-24|112,96|115|96|115|19853|35324|64581|1675,0,0,0,7,98,208
1431,0,6,2,0,2,0,0,0,114|114|6|106|0|255|117|252,255|255|12|86|255|80|16|94,-7|7|8|0|85|-117|-20|-117,7|7|-117|77|8|86|87|-117,0|0|17|-115|125|12|87|86,0|0|-1|82|16|-123|-64|124,15|53|34063|57582|0|24159|49757|8,0,0,0,7,98,208
1432,0,5,2,0,8,0,0,0,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-7|7|-9|9|-8|8|-6|6,7|7|5|5|6|6|8|8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,15|53|15|53|15|53|15|53,0,0,0,7,98,208
1433,0,2,1,0,2,0,0,0,149|149|21|248|19|206|127|59,255|255|15|133|130|224|0|0,-9|9|16|0|-21|-35|90|104,0|0|-48|127|104|-52|-124|-42,0|0|-21|12|90|104|64|63,0|0|104|-12|-124|-42|127|82,256|257|32718|2993|35669|20972|60547|65340,0,0,0,1,255,208
1434,0,3,2,0,2,0,0,0,149|149|140|0|0|0|80|232,255|255|0|0|80|102|255|117,-9|9|-1|117|20|-1|21|84,0|0|127|-104|-24|119|0|0,0|0|126|0|0|0|-55|-62,0|0|-79|4|85|-117|-20|81,256|257|30207|59400|98|0|59472|104,0,0,0,1,255,208
1435,0,4,2,0,2,0,0,0,150|150|232|77|0|0|0|232,255|255|0|0|201|194|20|0,-9|9|-21|2|-79|12|85|-117,0|0|-125|-20|60|102|-1|117,0|0|-1|117|12|-1|21|84,0|0|127|-104|-55|-62|8|0,256|257|32718|9727|4556|32718|9727|4560,0,0,0,1,255,208
1436,0,5,3,0,3,0,0,0,150|150|150|127|255|37|212|21,255|255|255|37|216|21|206|127,-9|9|0|21|-50|127|-1|37,0|0|-9|127|-1|37|84|20,0|0|0|30|-47|127|-53|30,0|0|0|31|-47|127|-62|31,256|257|209|8245|32721|8318|32721|8424,0,0,0,1,255,208
1437,0,6,4,0,4,0,0,0,150|150|150|150|108|49|54|51,255|255|255|255|117|110|107|68,-9|9|-9|9|54|0|83|104,0|0|0|0|54|95|84|104,0|0|0|0|97|116|97|49,0|0|14|14|-42|127|59|-13,256|257|256|257|50950|256|0|13056,0,0,0,1,255,208
1438,0,6,3,0,3,0,0,0,151|151|150|0|80|141|69|240,255|255|255|0|255|182|80|27,-10|10|0|117|8|-24|-41|-39,0|0|-9|-64|117|17|-117|3,0|0|0|-119|69|-4|116|7,0|0|0|1|0|0|0|-1,256|257|209|59903|56092|65533|49203|49641,0,0,0,1,255,208
1439,0,6,4,0,4,0,0,0,151|151|150|150|229|253|255|9,255|255|255|255|127|233|16|229,-10|10|0|0|-128|-42|127|35,0|0|-9|9|52|-128|-42|127,0|0|0|0|-1|-95|52|-128,0|0|0|0|11|-58|-93|52,256|257|209|208|35596|49616|746|51771,0,0,0,1,255,208
1440,0,6,4,0,4,0,0,0,152|152|151|151|0|85|139|236,255|255|255|255|0|0|141|69,-12|12|0|0|69|-84|80|104,0|0|-11|-11|-1|117|8|51,0|0|-6|6|39|0|0|0,0|0|0|0|-1|-123|-64|116,256|257|209|209|17805|27348|20519|30207,0,0,0,1,255,208
1441,0,6,4,0,4,0,0,0,153|153|151|151|255|104|164|112,255|255|255|255|21|152|19|206,-12|12|0|0|-115|69|-4|-119,0|0|-11|-11|-123|16|-1|-1,0|0|-6|6|0|0|0|-128,0|0|0|0|-1|-123|-64|15,256|257|209|209|0|19523|18771|23620,0,0,0,1,255,208
1442,0,6,5,0,5,0,0,0,151|151|151|151|151|114|105|101,255|255|255|255|255|232|244|184,0|-10|10|-10|10|-42|127|-123,-11|0|0|0|0|36|4|80,0|0|0|0|0|-123|-64|116,0|7|7|-7|-7|106|0|80,209|256|257|256|257|59647|47314|65535,0,0,0,1,255,208
1443,0,6,6,0,6,0,0,0,151|151|151|151|151|154|196|85,255|255|255|255|255|255|0|255,0|-10|10|-10|10|0|0|104,-11|0|0|0|0|13|96|17,0|0|0|0|0|0|-117|85,0|7|7|-7|-7|0|-117|-14,209|256|257|256|257|208|19851|33544,0,0,0,1,255,208
1444,0,2,1,9,1,0,0,0,2|69|148|35|52|117|52|255,10|4|199|69|248|96|0|0,0|106|74|80|-1|21|116|19,5|127|94|95|-55|-62|8|0,0|-64|-21|-8|0|0|83|104,0|108|108|95|84|114|97|121,172|100|17547|1060|22099|13707|5252|32718,0,0,0,0,255,112
1445,0,2,1,0,1,0,0,0,1|240|112|214|127|255|214|104,255|128|214|127|104|120|88|206,0|104|0|0|0|-128|-24|-59,9|-1|-1|-117|53|-92|22|-50,0|-65|104|114|-50|127|104|64,0|-42|127|87|104|1|0|0,39|26838|33340|32726|26711|2|32768|55039,0,0,0,25,255,208
1446,0,2,1,0,1,0,0,0,1|115|214|127|232|201|183|255,255|131|61|40|115|214|127|1,0|72|-1|21|-12|20|-50|127,12|-92|3|0|0|-93|-96|-125,0|127|15|-124|55|-28|1|0,0|-88|3|0|0|15|-124|44,6|15616|949|0|33807|58401|1|46653,0,0,0,13,255,208
1447,0,4,1,5,1,0,0,0,4|232|74|13|0|0|139|216,255|164|106|5|232|67|13|0,0|-93|72|115|-42|127|-21|-86,7|0|0|0|0|0|83|111,0|116|119|97|114|101|92|77,0|99|114|111|115|111|102|116,582|28265|28516|29559|17244|29301|25970|29806,0,0,0,26,255,208
1448,0,3,1,0,1,0,0,0,2|85|139|236|131|236|24|83,255|51|219|87|137|93|236|137,0|-12|-24|-21|1|0|0|106,10|-24|31|-6|-1|-1|106|12,0|69|-8|-24|21|-6|-1|-1,0|11|-119|69|-16|-24|11|-6,126|11161|27330|35596|53744|59646|63997|65535,1,0,0,16,255,208
1449,0,2,1,0,1,0,0,0,1|0|128|209|255|232|150|166,255|255|133|192|117|66|255|117,0|104|64|116|-50|127|-1|117,14|-24|56|2|0|0|86|104,0|116|-50|127|-1|117|-4|-117,0|-119|125|-8|-24|37|2|0,99|26728|52852|65407|64629|61579|5608|2,0,0,0,20,255,208
1450,0,8,1,0,1,0,0,0,128|76|2|0|0|59|216|137,255|232|15|143|30|227|1|0,-7|-8|8|15|-114|28|-29|1,20|-24|104|-74|-1|-1|-125|61,0|113|-42|127|0|116|106|-117,0|-8|-117|29|24|115|-42|127,171|29048|32726|34063|58112|1|17803|14832,0,0,0,7,98,208
1451,0,3,1,0,1,0,0,0,2|15|133|229|226|1|0|57,255|32|115|214|127|15|133|217,0|1|0|59|-37|15|-123|-47,9|1|0|-57|69|-12|1|0,0|0|-24|27|-74|-1|-1|51,0|57|69|-12|116|9|57|69,59|3205|483|35584|62533|24159|51547|1218,0,0,0,1,255,208
1452,0,4,1,0,1,0,0,0,1|163|16|115|214|127|137|29,255|115|214|127|137|53|124|113,0|127|-119|61|32|115|-42|127,10|9|-125|-5|4|15|-114|-113,0|1|0|-125|37|12|115|-42,0|0|-125|61|28|115|-42|127,27|50954|7173|54899|11903|0|33536|32829,0,0,0,13,255,192
1453,0,4,2,0,2,0,0,0,1|1|0|0|133|192|15|132,255|255|1|0|233|106|255|255,0|0|0|0|0|0|83|104,10|10|108|32|73|99|111|110,-4|4|105|122|101|0|83|104,12|12|108|32|83|109|97|108,20|20|28271|21280|31337|101|0|26707,0,0,0,13,255,112
1454,0,8,1,0,1,0,0,0,5|116|114|111|108|32|80|97,255|101|108|92|68|101|115|107,0|111|112|92|87|105|110|100,11|119|77|101|116|114|105|99,0|0|85|-117|-20|81|86|-115,0|-4|87|80|-66|-12|1|0,262|29940|32718|616|0|35712|59646|42190,0,0,0,6,255,208
1455,0,10,1,0,1,0,0,0,8|0|0|0|255|117|252|139,255|232|94|164|255|255|133|255,0|-116|1|-30|1|0|57|61,11|115|-42|127|15|-123|-4|-31,0|0|51|-64|95|94|-55|-61,0|0|83|111|102|116|119|97,263|19804|25449|28530|28531|29798|22364|28265,0,0,0,6,255,208
1456,0,12,1,0,1,0,0,0,10|111|110|92|69|120|112|108,255|114|101|114|0|0|77|97,0|32|67|97|99|104|101|100,11|73|99|111|110|115|0|0,0|0|0|0|0|0|85|-117,0|-125|-20|24|51|-64|57|69,264|36133|64589|17800|20968|19853|20968|20560,0,0,0,6,255,208
1457,0,14,1,0,1,0,0,0,15|255|128|125|232|48|125|5,255|69|16|235|16|128|125|232,0|127|-11|-115|69|-24|80|-1,11|0|24|-50|127|-55|-62|12,0|83|86|87|106|0|-1|21,0|17|-50|127|-117|29|-124|16,265|63627|3178|65367|27347|22286|61579|54271,0,0,0,6,255,208
1458,0,3,1,0,1,0,0,0,1|195|85|139|236|131|236|56,255|86|106|12|51|219|94|141,0|-56|83|104|0|4|0|0,9|-119|117|-12|-24|-10|-69|-1,0|57|93|8|15|-124|3|1,0|0|57|93|12|15|-124|-6,58|35584|58437|19851|3272|26120|30089|9440,0,0,0,25,255,208
1459,0,2,1,0,1,0,0,0,4|249|26|51|200|95|131|225,255|106|67|51|193|102|199|69,0|1|0|36|-65|-119|125|-24,9|127|11|-58|-128|-28|1|-119,0|-28|-24|-90|-10|-1|-1|-123,0|117|124|-115|69|-4|80|104,59|2|26707|30448|32718|360|0|59520,0,0,0,25,255,208
1460,0,2,1,0,1,0,0,0,8|224|80|141|69|236|80|83,255|48|119|206|127|199|69|240,0|0|0|0|-1|117|-4|-24,9|-94|-1|-1|-117|-40|-115|69,0|80|-115|69|-8|80|106|0,0|0|104|64|119|-50|127|-1,60|56311|56091|59459|41685|65535|49285|3957,0,0,0,25,255,208
1461,0,2,3,0,3,0,0,0,6|5|5|133|162|255|255|133,255|255|255|102|131|125|226|1,0|-2|2|-32|1|0|-117|77,9|8|8|69|-32|12|0|-125,0|-2|2|4|102|-119|77|-32,0|0|0|-117|-63|-115|117|-32,59|279|280|33736|993|42227|35679|24259,0,0,0,25,255,208
1462,0,2,4,0,4,0,0,0,253|253|4|4|115|111|102|116,255|255|255|255|100|111|119|115,0|0|0|0|114|101|110|116,9|9|9|9|105|111|110|92,0|0|-10|10|111|114|101|114,-7|7|9|9|105|110|101|116,600|619|581|581|29812|28265|29543|0,0,0,0,25,255,208
1463,0,2,6,0,6,0,0,0,253|253|253|253|4|4|0|0,255|255|255|255|255|255|133|180,0|0|0|0|0|0|117|8,9|9|9|9|9|9|-123|-64,-6|-6|6|6|-14|14|-115|-123,-7|7|-7|7|9|9|119|-50,600|619|600|619|581|581|65535|49285,0,0,0,25,255,208
1464,0,5,1,0,1,0,0,0,2|223|1|0|141|133|180|254,98|255|80|232|136|244|255|255,0|-10|116|38|-123|-64|116|34,0|-123|-76|-2|-1|-1|80|-1,0|24|-1|117|20|104|-36|119,0|127|-1|117|28|104|-16|119,66|5631|5508|32718|63627|51083|24159|49865,1,0,0,13,255,208
1465,0,3,1,0,1,0,0,0,6|0|0|0|0|0|46|83,98|101|108|108|67|108|97|115,0|73|110|102|111|0|85|-117,0|-125|-20|40|86|-115|69|-40,0|117|24|51|-10|106|40|80,0|117|16|-1|117|12|-1|117,73|65321|65535|49285|4980|30207|36116|55365,1,0,0,13,255,208
1466,0,3,1,0,1,0,0,0,12|194|20|0|139|76|36|4,98|192|138|81|2|246|194|128,0|10|15|-73|1|-115|68|1,0|-62|4|0|102|57|1|15,0|46|-33|1|0|15|-74|-46,0|-6|31|116|-27|-21|-22|85,123|17803|21256|22358|32139|36108|32820|362,1,0,0,13,255,208
1467,0,3,2,0,2,0,0,0,10|10|255|255|139|216|133|219,98|98|141|69|12|199|69|12,0|0|0|0|80|-115|69|8,0|0|106|0|-1|-74|-44|45,-6|6|83|-1|21|56|23|-50,0|0|-24|125|-96|-1|-1|15,143|144|23899|3266|21760|60555|15747|29056,1,0,0,13,255,208
1468,0,3,3,0,3,0,0,0,10|10|10|21|4|24|206|127,98|98|98|235|255|255|131|248,0|0|0|93|-62|12|0|-1,0|-1|-1|117|12|-1|117|8,0|-12|12|0|-24|-73|101|1,0|0|0|85|-117|-20|-127|-20,73|73|73|14838|25653|54914|29823|41224,1,0,0,13,255,208
1469,0,3,8,0,8,0,0,0,250|252|252|250|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,7|7|7|7|7|7|7|7,-18|-6|6|18|-18|-6|6|18,-7|-7|-7|-7|7|7|7|7,767|768|769|770|786|787|788|789,0,0,0,14,255,192
1470,0,4,1,0,1,0,0,0,1|130|214|127|1|0|0|0,255|235|148|0|0|0|84|122,0|127|0|0|0|0|1|0,21|0|72|122|-50|127|0|0,0|0|1|0|0|0|64|122,0|127|60|122|-50|127|1|0,67|31280|32718|0|0|2|0|31268,-1,0,0,20,255,208
1471,0,1,1,0,1,0,0,0,4|127|1|0|0|0|24|122,255|127|0|122|206|127|1|0,0|0|-16|121|-50|127|-24|121,20|127|1|0|0|0|57|54,0|48|0|0|0|0|83|77,0|82|84|67|84|82|46|69,70|0|0|11313|12320|8236|11312|12320,-1,0,0,20,255,208
1472,0,1,1,0,1,0,0,0,8|88|80|76|79|46|69|88,255|0|82|78|65|65|80|80,0|69|88|69|0|0|72|79,20|68|79|71|52|46|69|88,0|0|55|46|48|0|81|80,0|46|69|88|69|0|80|82,219|14158|11824|22597|69|20567|18775|14158,-1,0,0,20,255,208
1473,0,1,2,0,2,0,0,0,8|8|4|64|141|4|197|44,255|255|0|80|106|64|255|21,0|0|-50|127|-117|-40|-123|-37,20|20|-36|-35|1|0|-117|6,-4|4|-117|8|-1|81|4|106,0|0|123|8|89|-57|3|-24,218|218|1091|1|0|17293|62248|35749,-1,0,0,20,255,208
1474,0,1,4,0,4,0,0,0,6|6|6|6|20|141|67|44,255|255|255|255|139|69|12|137,0|0|0|0|91|-55|-62|8,3|1|3|1|-63|-30|3|64,-8|-8|8|8|-119|77|-4|-21,0|0|0|0|-117|118|28|-117,578|578|578|578|61955|33625|6378|62280,1,0,0,20,255,208
1475,0,1,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,4|2|0|-2|4|2|0|-2,-8|-8|-8|-8|8|8|8|8,0|0|0|0|0|0|0|0,578|578|578|578|578|578|578|578,1,0,0,20,255,208
1476,0,2,1,9,1,0,0,0,3|1|0|0|139|240|232|103,10|255|255|232|66|2|0|0,0|-112|-128|-42|127|-123|-64|116,5|80|-24|-67|-99|-1|-1|-95,0|-126|-42|127|-123|-64|116|6,0|-24|-82|-99|-1|-1|-95|60,172|34175|29888|20486|40936|65437|35839|24262,0,0,0,0,255,112
1477,0,2,2,9,2,0,0,0,4|4|133|189|220|1|0|161,10|10|214|127|133|192|15|133,-4|4|1|0|-95|112|-126|-42,5|5|-64|15|-123|-77|-36|1,0|0|-61|-61|-24|-19|-83|-1,0|0|-68|-128|-42|127|-123|-64,172|172|65535|59472|47338|1|9603|32956,0,0,0,0,255,112
1478,0,2,4,9,4,0,0,0,5|5|5|5|0|195|161|116,10|10|10|10|192|15|133|147,0|0|-1|1|-95|0|-125|-42,5|5|5|5|-123|-83|-36|1,-4|4|-6|6|-126|-42|127|86,0|0|0|0|15|-123|-74|-36,172|172|172|172|59519|1|0|22211,0,0,0,0,255,112
1479,0,2,5,9,5,0,0,0,6|6|6|6|6|131|38|0,10|10|10|10|10|130|214|127,0|0|0|-1|1|1|0|-61,5|5|5|5|5|127|0|15,0|4|-4|-6|6|-95|120|-126,0|0|0|0|0|15|-123|83,172|172|172|172|172|49285|34063|56663,0,0,0,0,255,112
1480,0,2,7,9,7,0,0,0,7|7|7|7|7|7|7|133,10|10|10|10|10|10|10|129,0|0|0|-1|1|-2|2|1,5|5|5|5|5|5|5|-123,0|4|-4|-6|6|-8|8|127,0|0|0|0|0|0|0|31,172|172|172|172|172|172|172|20991,0,0,0,0,255,112
1481,0,2,8,9,8,0,0,0,8|8|8|8|8|8|8|8,10|10|10|10|10|10|10|10,0|0|0|-1|1|-2|2|0,6|5|5|5|5|5|5|7,0|4|-4|-6|6|-8|8|0,0|0|0|0|0|0|0|8,172|172|172|172|172|172|172|172,0,0,0,0,255,112
1482,0,4,1,0,1,0,0,0,3|94|95|194|4|0|161|52,107|214|127|133|192|15|133|165,0|1|0|-95|20|-125|-42|127,7|-64|15|-123|-86|-36|1|0,0|-1|116|36|4|-24|17|0,0|0|-125|124|36|4|0|15,601|476|27136|22529|1218|21248|13141|22253,0,0,0,26,255,208
1483,0,2,1,0,1,0,0,0,4|29|68|24|206|127|59|197,105|133|193|220|1|0|161|92,0|-42|127|59|-59|15|-123|39,7|1|0|95|94|93|91|-62,0|0|-125|61|4|-125|-42|127,0|15|-123|81|-35|1|0|-125,582|54915|127|34063|56661|1|27331|65281,0,0,0,26,255,208
1484,0,2,3,0,3,0,0,0,8|3|3|0|83|86|87|191,105|107|107|0|87|232|78|156,0|-1|1|117|8|106|1|90,7|7|7|-30|-123|-62|117|97,0|-4|4|-1|-1|-1|106|1,0|0|0|104|0|4|0|0,582|601|601|34303|30168|22086|44264|65535,0,0,0,26,255,208
1485,0,2,3,0,3,0,0,0,8|8|8|104|126|206|127|80,105|105|105|22|206|127|139|53,0|0|0|127|106|1|-1|-42,7|6|6|-115|69|-28|80|-24,0|-9|9|-1|-123|-64|15|-123,0|0|0|0|-1|117|-8|-1,582|582|582|49865|4|0|0|30017,0,0,0,26,255,208
1486,0,2,4,0,4,0,0,0,8|8|8|8|36|8|232|211,105|105|105|105|8|0|85|139,0|0|0|0|16|-119|69|-4,7|7|6|6|-1|117|12|-1,-4|4|-14|14|0|0|0|-55,0|0|0|0|86|-1|117|12,582|582|582|582|61579|63109|12404|30207,0,0,0,26,255,208
1487,0,2,4,7,4,0,0,0,251|251|251|251|21|206|127|133,255|255|255|255|222|1|0|59,0|0|0|0|86|-1|21|-12,2|2|2|2|69|8|94|93,-6|6|-6|6|-117|-20|-127|-20,-7|-7|7|7|-117|69|12|86,683|702|721|740|51589|20341|34150|29888,0,0,0,26,255,208
1488,0,3,1,0,1,0,0,0,2|255|117|8|255|21|188|19,255|127|133|192|116|43|141|133,0|-2|-1|-1|80|-1|21|100,-4|-50|127|64|80|106|64|-1,0|-8|21|-50|127|-117|-16|-123,0|116|14|-115|-123|-4|-2|-1,126|65366|15381|52758|35711|24262|49865|8,1,0,0,16,255,208
1489,0,3,2,0,2,0,0,0,2|2|0|80|255|21|100|24,255|255|133|192|116|30|51|201,0|0|57|76|36|16|15|-108,-4|-4|72|8|-117|76|36|12,0|0|3|-63|-23|2|-63|-31,0|0|72|4|94|-62|12|0,126|126|15747|29700|32726|22016|362|30046,1,0,0,16,255,208
1490,0,3,2,0,2,0,0,0,4|4|148|0|0|0|255|21,255|255|206|127|139|68|36|8,0|0|0|15|-124|-105|-35|1,-4|-4|15|-124|127|-35|1|0,0|0|-124|112|-35|1|0|72,0|0|87|-35|1|0|72|15,214|214|18432|34063|56627|1|13625|29568,1,0,0,16,255,208
1491,0,3,4,0,4,0,0,0,5|5|2|2|80|255|117|12,255|255|255|255|206|127|141|69,0|0|0|0|-52|-2|-1|-1,-4|-4|-4|-4|127|80|-1|21,0|0|-8|8|-125|-60|12|-115,0|0|0|0|-123|-52|-2|-1,214|214|126|126|51524|65535|49285|46965,1,0,0,16,255,208
1492,0,3,4,0,4,0,0,0,252|252|252|252|127|137|117|8,255|255|255|255|1|201|255|255,0|0|0|0|-1|117|12|-24,-3|-3|-3|-3|-21|-119|57|117,-6|6|-6|6|93|-4|-21|-20,-7|-7|7|7|114|116|79|114,239|240|258|259|35584|9284|15620|1,1,0,0,16,255,208
1493,0,3,8,0,8,0,0,0,252|252|252|252|252|252|252|252,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,-3|-3|-3|-3|-3|-3|-3|-3,-6|6|-6|6|-6|6|-6|6,-7|-7|7|7|-7|-7|7|7,239|240|258|259|239|240|258|259,1,0,0,16,255,208
1494,0,8,1,0,1,0,0,0,128|246|255|116|36|8|255|21,255|23|206|127|128|56|46|116,0|-117|-58|94|-62|8|0|64,0|56|123|15|-124|127|-7|1,0|-21|-18|85|-117|-20|81|-1,0|16|-125|101|-4|0|-1|117,57|65379|65535|49285|7284|32131|16|19853,1,0,0,7,6,208
1495,0,9,2,0,2,0,0,0,128|128|100|249|1|0|139|69,255|255|194|12|0|232|46|200,0|0|-21|-22|-117|68|36|4,-1|-1|3|15|-125|82|-7|1,9|-9|4|64|-1|52|-59|8,0|0|127|-24|3|0|0|0,57|57|29951|2084|20584|54912|59519|65325,1,0,0,7,6,208
1496,0,9,2,0,2,0,0,0,113|113|127|232|46|219|255|255,255|255|248|232|182|209|255|255,0|0|95|94|-62|4|0|0,-1|-1|0|0|0|0|85|-117,9|-9|-20|28|1|0|0|83,0|0|8|86|87|-115|67|3,76|76|35080|63613|138|32137|18672|17863,1,0,0,7,6,208
1497,0,9,2,0,2,0,0,0,114|114|208|129|214|127|137|69,255|255|0|59|199|116|27|255,0|0|80|-1|117|12|-1|21,-1|-1|-50|127|-24|-63|-41|-1,9|-9|-64|95|94|91|-55|-62,0|0|-24|-77|-41|-1|-1|87,95|95|65535|63619|3842|61828|0|65280,1,0,0,7,6,208
